id,label,source,score
Q252,Indonesia,Q252,4495.59
Q928,Philippines,Q928,1603.515
Q786,Dominican Republic,Q786,588.6750000000001
Q766,Jamaica,Q766,557.7700000000001
Q691,Papua New Guinea,Q691,514.9
Q754,Trinidad and Tobago,Q754,421.1700000000001
Q712,Fiji,Q712,373.0150000000001
Q1027,Mauritius,Q1027,354.725
Q778,The Bahamas,Q778,327.185
Q826,Maldives,Q826,309.59
Q685,Solomon Islands,Q685,301.62
Q686,Vanuatu,Q686,290.94500000000005
Q709,Marshall Islands,Q709,273.815
Q672,Tuvalu,Q672,259.805
Q1011,Cape Verde,Q1011,258.335
Q1042,Seychelles,Q1042,226.775
Q781,Antigua and Barbuda,Q781,221.45500000000004
Q769,Grenada,Q769,215.58999999999997
Q970,Comoros,Q970,198.495
Q710,Kiribati,Q710,198.46000000000004
Q757,Saint Vincent and the Grenadines,Q757,167.775
Q1039,São Tomé and Príncipe,Q1039,162.66
