id,label,source,score
Q23013936,Colombia women's national under-17 football team,Q23013936,76.33
Q7016339,New Zealand women's national under-17 football team,Q7016339,72.905
Q27714589,India women's national under-17 football team,Q27714589,72.59500000000001
Q11251662,Japan women's national under-17 football team,Q11251662,70.64
Q241618,FIFA U-17 Women's World Cup,Q241618,69.78
Q16154435,Australia women's national under-17 association football team,Q16154435,68.115
Q7893547,United States women's national under-17 soccer team,Q7893547,65.55
Q18128942,Turkey women's national under-17 football team,Q18128942,64.885
Q6124259,Mexico women's national under-17 association football team,Q6124259,64.61
Q15011618,Venezuela women's national under-17 football team,Q15011618,52.83500000000001
Q3590145,France women's national under-17 association football team,Q3590145,50.46
Q15076840,Switzerland women's national under-17 association football team,Q15076840,49.54
Q7567717,South Korea women's national under-17 football team,Q7567717,49.275
Q13892297,Sweden women's national under-17 football team,Q13892297,48.045
Q4179432,Russia women's national under-17 football team,Q4179432,46.66
Q5100074,China women's national under-17 football team,Q5100074,44.785
Q15991734,North Korea women's national under-17 football team,Q15991734,42.004999999999995
Q58743458,Greece women's national under-17 football team,Q58743458,41.705
Q15876770,Italy women's national under-17 football team,Q15876770,40.875
Q15014205,Paraguay women's national under-17 football team,Q15014205,40.57
Q15076465,Austria women's national under-17 football team,Q15076465,39.335
Q15076806,Norway women's national under-17 football team,Q15076806,37.575
Q15991652,Nigeria women's national under-17 football team,Q15991652,37.49
Q23013911,Thailand women's national under-17 football team,Q23013911,37.245
Q3590659,Denmark women's national under-17 football team,Q3590659,36.69
Q6124257,Chile women's national under-17 football team,Q6124257,35.535000000000004
Q30634541,Iraq women's national under-17 football team,Q30634541,35.53
Q1202764,Germany women's national under-19 football team,Q1202764,34.15
Q18014973,Azerbaijan women's national under-17 football team,Q18014973,32.785000000000004
Q23501509,Argentina women's national under-17 football team,Q23501509,32.535
Q112648490,Morocco women's national under-17 football team,Q112648490,31.55
Q15059359,Poland women's national under-17 football team,Q15059359,31.545
Q16248179,Cook Islands women's national under-17 football team,Q16248179,31.35
Q24958444,Serbia women's national under-17 football team,Q24958444,31.07
Q23013937,Iran women's national under-17 football team,Q23013937,30.97
Q15881781,Scotland women's national under-17 football team,Q15881781,30.505000000000003
Q19576999,Croatia women's national under-17 football team,Q19576999,30.025000000000002
Q58743586,Moldova women's national under-17 football team,Q58743586,29.830000000000002
Q58743575,Ukraine women's national under-17 football team,Q58743575,29.645
Q15076848,Belgium women's national under-17 football team,Q15076848,28.705
Q23013938,Jordan women's national under-17 football team,Q23013938,28.5
Q15076810,Netherlands women's national under-17 football team,Q15076810,28.145
Q24882786,Vietnam women's national under-17 football team,Q24882786,28.14
Q58743255,Albania women's national under-17 football team,Q58743255,27.834999999999997
Q16595798,Finland women's national under-17 football team,Q16595798,27.645
Q23905219,Czech Republic women's national under-17 football team,Q23905219,27.460000000000004
Q48837615,Algeria women's national under-17 football team,Q48837615,26.504999999999995
Q3590337,Republic of Ireland women's national under-17 football team,Q3590337,26.189999999999998
Q39057526,New Caledonia women's national under-17 football team,Q39057526,25.650000000000002
Q58743400,Bulgaria women's national under-17 football team,Q58743400,25.650000000000002
Q58743419,Estonia women's national under-17 football team,Q58743419,25.555
Q3590475,Tunisia women's national under-17 football team,Q3590475,24.415
Q58743565,Slovakia women's national under-17 football team,Q58743565,24.13
Q15880885,Portugal women's national under-17 football team,Q15880885,24.05
Q19577239,Lithuania women's national under-17 football team,Q19577239,23.755
Q39046143,Samoa women's national under-17 football team,Q39046143,23.275000000000002
Q58743478,Hungary women's national under-17 football team,Q58743478,22.8
Q20988809,Israel women's national under-17 football team,Q20988809,22.71
Q39046138,Fiji women's national under-17 football team,Q39046138,22.61
Q58743520,Latvia women's national under-17 football team,Q58743520,22.515
Q39046135,Tonga women's national under-17 football team,Q39046135,22.135
Q39046137,American Samoa women's national under-17 football team,Q39046137,22.04
Q39046140,Tahiti women's national under-17 football team,Q39046140,21.945
Q15991708,Ghana women's national under-17 football team,Q15991708,21.58
Q58743499,Kazakhstan women's national under-17 football team,Q58743499,20.995
Q60825005,Andorra women's national under-17 football team,Q60825005,20.14
Q58743599,Montenegro women's national under-17 football team,Q58743599,20.045
Q23013945,Vanuatu women's national under-17 football team,Q23013945,19.855
Q30590868,Costa Rica women's national under-17 football team,Q30590868,19.150000000000002
Q6392840,Kenya women's national under-17 football team,Q6392840,18.24
Q28439840,Timor-Leste women's national under-17 football team,Q28439840,17.865
Q4947363,Bosnia and Herzegovina women's national under-17 football team,Q4947363,17.685
Q27713958,Cameroon women's national under-17 football team,Q27713958,17.675
Q58743438,Faroe Islands women's national under-17 football team,Q58743438,16.82
Q39046139,Papua New Guinea women's national under-17 soccer team,Q39046139,16.529999999999998
Q8065696,Zambia women's national under-17 football team,Q8065696,15.719999999999999
Q16843260,Lesotho women's national under-17 football team,Q16843260,12.354999999999999
Q39046136,Solomon Islands women's national under-17 football team,Q39046136,12.065
Q16838619,El Salvador women's national under-17 football team,Q16838619,10.56
Q30590893,Gambia women's national under-17 football team,Q30590893,10.17
Q4763990,Anguilla women's national under-17 football team,Q4763990,9.69
Q98399284,Egypt women's national under-17 football team,Q98399284,0.6699999999999999
