id,label,source,score
Q485240,Billboard,Q485240,2040.6150000000002
Q214867,National Gallery of Art,Q214867,1404.4000000000003
Q160236,Metropolitan Museum of Art,Q160236,771.8000000000001
Q657415,Cleveland Museum of Art,Q657415,739.0250000000001
Q761534,University of Georgia,Q761534,292.965
Q503415,University of Maryland,Q503415,256.84499999999997
Q123885,Royal Society,Q123885,238.55
Q660288,Viz Media,Q660288,194.21000000000004
Q460173,United States Environmental Protection Agency,Q460173,193.625
Q217305,The New Yorker,Q217305,178.415
Q1089788,Church in Wales,Q1089788,175.67499999999998
Q475424,National Bureau of Economic Research,Q475424,169.92500000000004
Q30133334,DAZN,Q30133334,167.12
Q151107,Michelin,Q151107,161.44500000000002
Q2428855,Library of America,Q2428855,151.74999999999997
Q967165,University of York,Q967165,151.45000000000002
Q82151,Food and Agriculture Organization,Q82151,148.73
Q1336200,Penguin Books,Q1336200,146.92000000000004
Q49122,Harvard Law School,Q49122,144.21
Q22673,Project Gutenberg,Q22673,141.59
Q913672,San Francisco Museum of Modern Art,Q913672,137.54500000000002
Q64885,Melkite Greek Catholic Church,Q64885,137.355
Q219615,University of Barcelona,Q219615,136.705
Q31519,Charles University,Q31519,132.97
Q1756332,Simon & Schuster,Q1756332,128.20000000000002
Q83172,Russian Academy of Sciences,Q83172,126.39500000000001
Q1508259,Routledge,Q1508259,125.11500000000001
Q52413,University of Kansas,Q52413,124.54000000000002
Q125761,International Civil Aviation Organization,Q125761,123.89000000000001
Q373933,Dark Horse Comics,Q373933,123.41000000000003
Q4943376,Boom! Studios,Q4943376,122.375
Q41550,Organization for Economic Cooperation and Development,Q41550,121.22500000000001
Q270794,National Academy of Sciences,Q270794,119.69
Q1247544,University of Westminster,Q1247544,119.315
Q744182,Random House,Q744182,118.72500000000001
Q1122595,Field Museum of Natural History,Q1122595,118.28
Q463303,American Academy of Arts and Sciences,Q463303,115.995
Q122669,Vertigo,Q122669,110.19
Q2067115,Yen Press,Q2067115,107.945
Q1469675,King Features Syndicate,Q1469675,105.76500000000001
Q1637611,Palacký University Olomouc,Q1637611,104.865
Q1572944,Higginbotham's,Q1572944,103.55000000000001
Q785697,Shogakukan,Q785697,102.74
Q140258,Zagat,Q140258,101.98
Q1329873,The New Republic,Q1329873,101.505
Q2338135,Musée national des beaux-arts du Québec,Q2338135,101.32000000000001
Q466587,American Psychological Association,Q466587,101.19500000000001
Q10847227,Gangan Comics,Q10847227,101.18
Q933317,Fawcett Comics,Q933317,100.195
Q156591,Yad Vashem,Q156591,99.55000000000001
Q14790,Ethnologue,Q14790,99.47500000000001
Q1543201,TSR,Q1543201,98.515
Q33438,International Union of Pure and Applied Chemistry,Q33438,98.11000000000001
Q216393,Haaretz,Q216393,97.48500000000001
Q193563,Bibliothèque nationale de France,Q193563,97.08
Q210081,Walters Art Museum,Q210081,96.795
Q1916402,Pearson plc,Q1916402,95.42
