id,label,source,score
Q1636191,Minsk District,Q1636191,23.840000000000003
Q944464,Lyelchytsy District,Q944464,20.290000000000003
Q1952845,Lojeŭ District,Q1952845,19.795
Q1885570,Stolin District,Q1885570,17.785
Q1885543,Pružany District,Q1885543,17.334999999999997
Q1808704,Chojniki District,Q1808704,16.71
Q595480,Dziaržynsk District,Q595480,16.685
Q1808720,Brahin District,Q1808720,16.669999999999998
Q787181,Naroŭlia District,Q787181,15.575000000000001
Q675294,Smaliavičy District,Q675294,15.469999999999999
Q2061340,Maladziečna District,Q2061340,15.285
Q954534,Smarhoń District,Q954534,15.165
Q1702264,Dobruš District,Q1702264,14.714999999999998
Q950923,Lahojsk District,Q950923,14.495
Q2091726,Puchavičy District,Q2091726,14.485
Q2061349,Stoŭbcy District,Q2061349,14.42
Q518815,Kapyĺ District,Q518815,14.389999999999999
Q1637855,Miadziel District,Q1637855,14.37
Q656512,Malaryta District,Q656512,14.035
Q2091666,Sluck District,Q2091666,13.969999999999999
Q2061377,Viliejka District,Q2061377,13.940000000000001
Q1953351,Ščučyn District,Q1953351,13.855000000000002
Q2091557,Klieck District,Q2091557,13.809999999999997
Q2092398,Uzda District,Q2092398,13.780000000000001
Q2092836,Barysaŭ District,Q2092836,13.745
Q2092848,Krupki District,Q2092848,13.700000000000001
Q2091744,Červień District,Q2091744,13.675
Q1965697,Grodno District,Q1965697,13.65
Q2092119,Hlybokaje District,Q2092119,13.600000000000001
Q1952755,Navahrudak District,Q1952755,13.585
Q545069,Biaroza District,Q545069,13.585
Q1587133,Vitebsk District,Q1587133,13.57
Q1953368,Astraviec District,Q1953368,13.56
Q1245303,Orsha District,Q1245303,13.55
Q2091552,Bierazino District,Q2091552,13.469999999999999
Q1885601,Ivacevičy District,Q1885601,13.454999999999998
Q1378251,Biešankovičy District,Q1378251,13.230000000000002
Q2091734,Liubań District,Q2091734,13.135
Q1953342,Kareličy District,Q1953342,13.130000000000003
Q474626,Vierchniadzvinsk District,Q474626,13.064999999999998
Q2025099,Ušačy District,Q2025099,12.995
Q1423032,Polack District,Q1423032,12.92
Q1997119,Bialyničy District,Q1997119,12.91
Q2023954,Čašniki District,Q2023954,12.885
Q1885613,Baranovichy District,Q1885613,12.844999999999999
Q1817340,Ašmiany District,Q1817340,12.790000000000001
Q508510,Iŭje District,Q508510,12.785
Q2024283,Rasony District,Q2024283,12.7
Q1586359,Rečyca District,Q1586359,12.69
Q2025091,Babrujsk District,Q2025091,12.66
Q959364,Masty District,Q959364,12.645
Q1997107,Kryčaŭ District,Q1997107,12.63
Q1885628,Luniniec District,Q1885628,12.625
Q1952942,Bierastavica District,Q1952942,12.564999999999998
Q1953388,Lida District,Q1953388,12.55
Q2023948,Pastavy District,Q2023948,12.495
Q944303,Kobryn District,Q944303,12.475000000000001
Q1353622,Syanno District,Q1353622,12.475000000000001
Q2025083,Asipovičy District,Q2025083,12.440000000000001
Q1517382,Braslaŭ District,Q1517382,12.435
Q1885558,Pinsk District,Q1885558,12.424999999999999
Q2023929,Dokšycy District,Q2023929,12.38
Q1952857,Karma District,Q1952857,12.340000000000002
Q1953403,Rahačoŭ District,Q1953403,12.32
Q966473,Homieĺ District,Q966473,12.290000000000001
Q1235840,Talačyn District,Q1235840,12.275
Q2091651,Niasviž District,Q2091651,12.255
Q571994,Pietrykaŭ District,Q571994,12.25
Q1103893,Kamieniec District,Q1103893,12.22
Q1754468,Dziatlava District,Q1754468,12.195
Q1952866,Svietlahorsk District,Q1952866,12.185
Q1953376,Vaŭkavysk District,Q1953376,12.18
Q2005718,Haradok District,Q2005718,12.095
Q2025054,Šumilina District,Q2025054,12.08
Q1649029,Akciabrski District,Q1649029,12.025
Q1566438,Hancavičy District,Q1566438,12.005000000000003
