id,label,source,score
Q622747,quarterback,Q622747,231.26999999999998
Q918224,wide receiver,Q918224,229.69500000000005
Q528145,linebacker,Q528145,204.87000000000003
Q912985,running back,Q912985,165.51000000000002
Q674953,defensive back,Q674953,111.62
Q1153176,tight end,Q1153176,110.36000000000001
Q903354,defensive end,Q903354,107.875
Q869161,cornerback,Q869161,103.655
Q2550304,defensive tackle,Q2550304,92.105
Q1638113,placekicker,Q1638113,69.02500000000002
Q589410,halfback,Q589410,60.475
Q24994,safety,Q24994,59.885000000000005
Q25113,guard,Q25113,59.355
Q24976,tackle,Q24976,51.135000000000005
Q25075,center,Q25075,47.365
Q526960,fullback,Q526960,44.33500000000001
Q530348,long snapper,Q530348,36.77
Q5375780,end,Q5375780,23.675
Q525495,punter,Q525495,21.93
Q839782,holder,Q839782,19.96
Q7317272,return specialist,Q7317272,19.485
Q1060160,lineman,Q1060160,15.685
Q3780330,H-back,Q3780330,11.475000000000001
Q290088,gunner,Q290088,10.649999999999999
Q12344183,wingback,Q12344183,9.295
Q1985634,nickelback,Q1985634,9.285
Q16894082,jammer,Q16894082,6.819999999999999
Q67175894,Back (American football),Q67175894,6.330000000000001
Q1085383,offensive tackle,Q1085383,2.125
Q17413056,defensive lineman,Q17413056,2.1200000000000006
Q3349533,offensive lineman,Q3349533,0.6000000000000001
Q1407076,nose tackle,Q1407076,0.47500000000000003
Q2438510,punt returner,Q2438510,0.395
Q2301679,kickoff returner,Q2301679,0.395
Q3087299,Free safety,Q3087299,0.285
Q3500542,Strong safety,Q3500542,0.285
