id,label,source,score
Q184725,Spanish Inquisition,Q184725,215.18999999999997
Q131626,Smithsonian Institution,Q131626,210.585
Q124354,Bauhaus,Q124354,147.92000000000002
Q105985,judiciary,Q105985,87.16000000000001
Q2166873,Royal National Lifeboat Institution,Q2166873,83.86500000000001
Q929154,Brookings Institution,Q929154,80.055
Q7100735,"Orders, decorations, and medals of Malaysia",Q7100735,74.27
Q938560,tribus,Q938560,70.62
Q899409,gens,Q899409,61.31
Q8022,Generalitat of Catalonia,Q8022,52.04999999999999
Q27958099,Commission to Preserve National Monuments of Bosnia and Herzegovina,Q27958099,48.31
Q20430087,Moldovan Border Police,Q20430087,45.94
Q95722005,Survey of Palestine,Q95722005,45.7
Q163265,Prefecture of Police of Paris,Q163265,38.94
Q282075,High Authority of the European Coal and Steel Community,Q282075,38.445
Q523577,Villa Massimo,Q523577,35.449999999999996
Q69199,Toledo School of Translators,Q69199,34.94
Q7877616,Uganda National Cultural Centre,Q7877616,34.565
Q1518687,Civic Chamber of the Russian Federation,Q1518687,33.22
Q7013621,New York Institute of Technology College of Osteopathic Medicine,Q7013621,31.465
Q163013,Anti-fascist Assembly for the National Liberation of Macedonia,Q163013,30.5
Q2362881,African Union Commission,Q2362881,26.74
Q1233423,Magyar Theatre,Q1233423,26.645
Q7394620,STA-21,Q7394620,25.645
Q5288539,Doha Film Institute,Q5288539,25.099999999999998
Q2047673,Justicia of Aragon,Q2047673,24.445
Q2572699,Commonwealth of Catalonia,Q2572699,24.33
Q5755765,High Judicial Council,Q5755765,24.260000000000005
Q1388490,FIFA Council,Q1388490,24.235
Q109131168,National Museum of the American Latino,Q109131168,21.82
Q28714423,Political Prisoners Foundation,Q28714423,21.015
Q28714424,Foundation of Martyrs,Q28714424,20.835
Q386538,Imperial Canal of Aragon,Q386538,19.06
Q3329346,San Telmo Museum,Q3329346,18.76
Q15091408,Archive of Serbia,Q15091408,18.615000000000002
Q16047557,Network of agents (Wikalah),Q16047557,18.335
Q17511538,Supreme Court of Hungary,Q17511538,17.125000000000004
Q1370258,missus dominicus,Q1370258,17.05
Q2057876,Academia Argentina de Letras,Q2057876,15.925
Q18658883,Individual Number,Q18658883,15.9
Q16550595,National Commission of Markets and Competition,Q16550595,15.515
Q1470536,Mesopotamian scribal schools,Q1470536,15.27
Q5197890,Cyborg Foundation,Q5197890,14.885
Q2571772,SGAE,Q2571772,14.094999999999999
Q66792099,Center of Pastoral Liturgy of Barcelona,Q66792099,13.875
Q957129,Irish College,Q957129,13.86
Q67186888,National Industrial Security Academy,Q67186888,13.540000000000001
Q1664742,Xarxa Vives d'Universitats,Q1664742,13.445
Q4864983,University of Belgrade Faculty of Economics,Q4864983,13.350000000000001
Q8560235,Diputación del General del Reino de Aragón,Q8560235,13.125
Q2411657,municipal mergers and dissolutions in Japan,Q2411657,12.6
Q5474633,Foundling hospital,Q5474633,12.49
Q5655719,National Academy of History of Venezuela,Q5655719,12.43
Q148432,Domowina,Q148432,12.25
Q2463367,Flanders Institute for Biotechnology,Q2463367,12.155
Q15930820,Made in Africa Foundation,Q15930820,11.605000000000002
Q43170413,State Council of Lithuania,Q43170413,11.36
Q7541890,Slovenska matica,Q7541890,11.18
Q5412403,European Commission for the Efficiency of Justice,Q5412403,11.175
Q3567811,National Botanical Research Institute,Q3567811,11.14
Q507692,Europa-Institut,Q507692,10.629999999999999
Q1895245,Journeyman years,Q1895245,10.56
Q9016704,Junta de Braços,Q9016704,10.55
Q521917,fumi-e,Q521917,10.36
Q60176194,Institution of Noble Ladies of the Prague Castle,Q60176194,10.145000000000001
Q1539617,motor-vehicle inspection,Q1539617,9.03
Q1083980,Studium Generale,Q1083980,8.81
Q6041018,Institute on Religion in an Age of Science,Q6041018,8.605
Q2080682,Bellesrad,Q2080682,8.525
Q7987108,Westar Institute,Q7987108,8.095
Q429032,Miroslav Krleža Lexicographical Institute,Q429032,7.64
Q25462993,Constitutional Council of Algeria,Q25462993,7.300000000000001
Q7354842,Rock of Ages Corporation,Q7354842,7.025
Q6054712,International judicial institution,Q6054712,6.950000000000002
Q8077967,École de Chirurgie,Q8077967,6.81
Q2776796,Malkishua,Q2776796,6.785
Q30688326,Cardiff Town Hall,Q30688326,6.5
Q2860440,Archives of Yugoslavia,Q2860440,6.085000000000001
Q7574705,Special Representative of the Secretary-General for Western Sahara,Q7574705,6.04
Q1822839,Consulta Araldica,Q1822839,5.890000000000001
Q839465,Custody and repatriation,Q839465,5.6000000000000005
Q5465480,Food for the Brain Foundation,Q5465480,5.515
Q16999529,Yemen Ports Authority,Q16999529,5.33
Q2501249,Fubing system,Q2501249,5.305
Q12809198,Turkish State Theatres,Q12809198,5.305
Q4855262,Bangladesh Academy for Rural Development,Q4855262,5.105
Q4887546,Benevolent Asylum,Q4887546,5.04
Q2274367,SENAI,Q2274367,5.0
Q1127441,Israelite Central Consistory of France,Q1127441,4.965000000000001
Q2945223,Centro de Estudios Históricos,Q2945223,4.62
Q1226197,Statute XIX of 1937,Q1226197,4.565
Q2515508,Constitutional Council,Q2515508,4.3950000000000005
Q6038958,Institución Colombina,Q6038958,4.38
Q22662288,Yemen Red Sea Ports Corporation,Q22662288,4.375
Q2296831,Sociedade Portuguesa de Autores,Q2296831,4.175
Q1681557,Junta para Ampliación de Estudios,Q1681557,3.9849999999999994
Q22970016,Institución de Estudios Complutenses,Q22970016,3.9499999999999993
Q12741936,extended enterprise,Q12741936,3.9200000000000004
Q2994177,National Human Rights Council (Morocco),Q2994177,3.92
Q42575924,Circulo Industrial de Alcoy,Q42575924,3.8699999999999997
Q29996304,CEFRES,Q29996304,3.825
Q2448809,Twelve Level Cap and Rank System,Q2448809,3.6799999999999997
Q16762995,,Q16762995,3.625
Q1185185,Happy Monday System,Q1185185,3.5849999999999995
Q54912602,A. M. Qattan Foundation,Q54912602,3.3699999999999997
Q5914147,Ilustre Colegio Oficial de Médicos de Madrid,Q5914147,3.2699999999999996
Q301235,Aargau canton library (collection),Q301235,3.2349999999999994
Q30467,Ecological Monitoring Centre,Q30467,3.1500000000000004
Q6554343,Linkage institution,Q6554343,3.14
Q1794683,Rentekammeret,Q1794683,3.135
Q17209277,,Q17209277,3.08
Q52619589,Nubar Library,Q52619589,3.065
Q1020594,Bühnen der Stadt Köln,Q1020594,3.0549999999999997
Q2941416,Japanese castes under the ritsuryō,Q2941416,2.765
Q7586254,Sri Sathya Sai Loka Seva Trust Educational Institutions,Q7586254,2.755
Q11249728,Tokyo Stock Exchange-Tokyo Pro Market,Q11249728,2.735
Q2010521,Instituto Autónomo de Bibliotecas e Información del Estado Mérida,Q2010521,2.66
Q21480710,Instituto Leonés de Cultura,Q21480710,2.66
Q16733405,Chartered Institute of Marketing Ghana,Q16733405,2.66
Q20105093,Institut de Cultura de Barcelona,Q20105093,2.5
Q11395034,,Q11395034,2.4800000000000004
Q109373869,Cambridgeshire Collection,Q109373869,2.4800000000000004
Q8341754,Casa de Ganaderos de Zaragoza,Q8341754,2.47
Q16846637,Ilmiye,Q16846637,2.3299999999999996
Q8350008,Catalan Audiovisual Council,Q8350008,2.315
Q96405857,Small and Medium Enterprise Foundation,Q96405857,2.29
Q2993913,Consejo y Comisaría de Cruzada,Q2993913,2.21
Q66601519,Amics de l'art romànic,Q66601519,2.195
Q19453318,Imprenta Municipal-Artes del Libro,Q19453318,2.19
Q66306401,social welfare,Q66306401,2.1799999999999997
Q16986403,Institute for Global Communications,Q16986403,2.1799999999999997
Q2955973,Chancellerie des Universités de Paris,Q2955973,2.11
Q13360245,Réunion des musées nationaux,Q13360245,2.0500000000000003
Q30273434,MTA Research Centre for The Humanities,Q30273434,2.045
Q15307574,Archivo Histórico Provincial de Teruel,Q15307574,2.0050000000000003
Q17199085,Centre for Protein Engineering,Q17199085,1.9649999999999999
Q5142879,Colegio Preciosa Sangre,Q5142879,1.915
Q8298179,Armenian Heritage Center of Valence,Q8298179,1.9050000000000002
Q2890699,Casa de Teatro,Q2890699,1.9000000000000001
Q48422288,Brno Town Archives,Q48422288,1.8550000000000002
Q30284930,MTA Research Centre for Economic and Regional Studies,Q30284930,1.8350000000000002
Q3152713,University Institute of Technology of Montpellier,Q3152713,1.83
Q6583472,Wamberg committee,Q6583472,1.815
Q67890505,SaxFDM,Q67890505,1.8100000000000003
Q37931191,Móricz Zsigmond Színház,Q37931191,1.7249999999999996
Q101438779,Jugend-Europahaus,Q101438779,1.72
Q5917103,Institución Nacional de Derechos Humanos y Defensoría del Pueblo,Q5917103,1.7149999999999999
Q109912620,Instituto Quevedo de las Artes del Humor,Q109912620,1.7149999999999999
Q61885825,CM Centre,Q61885825,1.71
Q6062914,"Atatürk Supreme Council for Culture, Language and History",Q6062914,1.6500000000000001
Q30266653,MTA Centre for Social Sciences,Q30266653,1.6500000000000001
Q10372594,SBACEM,Q10372594,1.64
Q29513896,Resalah,Q29513896,1.6300000000000001
Q2048206,Municipal Palm House in Gliwice,Q2048206,1.63
Q109682813,Maison de la danse,Q109682813,1.62
Q9008645,Institució Catalana de Genealogia i Heràldica,Q9008645,1.615
Q64579301,Bétera City Council,Q64579301,1.615
Q109997964,,Q109997964,1.615
Q88562959,Convento de San Joaquín,Q88562959,1.615
Q16619501,Unione Montana dei Comuni del Mugello,Q16619501,1.5250000000000001
Q43339299,ACSUN,Q43339299,1.5250000000000001
Q6090382,Higher Education Student Loan and Housing Board,Q6090382,1.52
Q20889515,Emakunde,Q20889515,1.4800000000000002
Q30273429,MTA Centre for Ecological Research,Q30273429,1.48
Q88213241,,Q88213241,1.445
Q2362726,Wileńska Komisja Archeologiczna,Q2362726,1.44
Q77796531,Cámara Oficial de Comercio Industria y Navegación de Sevilla,Q77796531,1.4300000000000002
Q18433792,The Regional Water Management Authority in Warsaw,Q18433792,1.4300000000000002
Q2142673,Ekonomski fakultet u Subotici,Q2142673,1.4300000000000002
