id,label,source,score
Q173500,County Dublin,Q173500,217.01
Q162475,County Cork,Q162475,174.035
Q179424,County Donegal,Q179424,169.005
Q183544,Meath,Q183544,151.005
Q178626,County Mayo,Q178626,147.85
Q180231,County Kilkenny,Q180231,146.785
Q184469,County Kerry,Q184469,128.115
Q181882,County Carlow,Q181882,127.125
Q182591,County Wicklow,Q182591,126.13499999999999
Q184599,County Wexford,Q184599,126.06500000000001
Q169923,County Galway,Q169923,118.06
Q181862,County Clare,Q181862,117.09000000000002
Q184618,County Tipperary,Q184618,107.43
Q187402,County Cavan,Q187402,86.815
Q173332,County Kildare,Q173332,86.485
Q183539,County Louth,Q183539,83.59500000000001
Q184445,County Offaly,Q184445,82.87
Q178283,County Limerick,Q178283,82.7
Q55299,County Laois,Q55299,78.19500000000001
Q184760,County Monaghan,Q184760,77.23
Q182633,County Westmeath,Q182633,74.27000000000001
Q179325,County Sligo,Q179325,72.525
Q179437,County Roscommon,Q179437,68.95
Q107397,County Leitrim,Q107397,66.91
Q184594,County Waterford,Q184594,58.95
Q186220,County Longford,Q186220,46.025000000000006
Q4169280,Dublin City,Q4169280,1.155
