id,label,source,score
Q769377,Operation Storm,Q769377,341.65500000000003
Q52418,Attack on Pearl Harbor,Q52418,267.89000000000004
Q18071930,Siege of Kobanî,Q18071930,267.76
Q151340,Battle of France,Q151340,267.60499999999996
Q130861,Battle of Kursk,Q130861,252.675
Q505939,Battle of Vukovar,Q505939,248.43999999999997
Q27894014,Aleppo offensive (November–December 2016),Q27894014,245.67999999999998
Q1842866,Battle of Aleppo,Q1842866,242.36499999999998
Q30140821,Battle of Raqqa (2017),Q30140821,240.01
Q27915277,Battle of al-Bab,Q27915277,238.54999999999995
Q61843818,Battle of Baghuz Fawqani,Q61843818,230.63499999999996
Q38789,Battle of Stalingrad,Q38789,228.505
Q111017791,Siege of Mariupol,Q111017791,227.36
Q194329,Battle of Five Forks,Q194329,216.90499999999997
Q16470,Normandy landings,Q16470,216.46
Q33132,Battle of Gettysburg,Q33132,215.91500000000002
Q2888837,Battle of Greece,Q2888837,215.52999999999997
Q48314,Battle of Waterloo,Q48314,213.97499999999997
Q111655119,battle of Donbas,Q111655119,213.265
Q1374443,Operation Flash,Q1374443,212.775
Q943277,Battle of Shiloh,Q943277,212.14
Q4087460,Battle of Renfrew,Q4087460,208.39499999999998
Q2917077,Battle of Buna–Gona,Q2917077,204.36
Q29258911,Battle of Tabqa (2017),Q29258911,202.685
Q27429856,Battle of Mosul (2016–17),Q27429856,202.47000000000003
Q153316,Battle of Crete,Q153316,201.155
Q15306536,Battle of Qalamoun,Q15306536,199.785
Q4462586,Third Battle of Petersburg,Q4462586,196.87
Q22894201,Al-Shaddadi offensive (2016),Q22894201,195.17000000000002
Q112114958,Battle of Bakhmut,Q112114958,194.915
Q30041564,Marawi crisis,Q30041564,193.835
Q19428973,Al-Hasakah offensive,Q19428973,193.67499999999998
Q735876,Battle of Siffin,Q735876,192.245
Q27988133,Palmyra offensive (December 2016),Q27988133,192.125
Q23057866,Palmyra offensive (March 2016),Q23057866,191.945
Q173034,Battle of Midway,Q173034,191.01
Q2624653,Battle of the Barracks,Q2624653,189.5
Q22935728,Northern Aleppo offensive,Q22935728,187.32
Q203233,Battle of Plassey,Q203233,184.67
Q110645708,2022 Al-Hasakah prison attack,Q110645708,184.555
Q1425882,Battle of the Wilderness,Q1425882,182.26999999999998
Q4505468,Battle of Kupres (1994),Q4505468,182.11
Q205422,Battle of the Little Bighorn,Q205422,180.80499999999998
Q20715216,Battle of Sarrin,Q20715216,179.935
Q697625,Battle of Belgium,Q697625,178.725
Q696823,Battle for Caen,Q696823,176.965
Q27185813,2016 Dabiq offensive,Q27185813,174.665
Q108102583,Fall of Kabul,Q108102583,174.28
Q328357,Belgrade Offensive,Q328357,173.065
Q30680871,Battle of al-Yaarubiyah,Q30680871,170.92499999999998
Q22947394,2016 Khanasir offensive,Q22947394,170.42000000000002
Q22935720,East Aleppo offensive (2015–16),Q22935720,170.14499999999998
