id,label,source,score
Q12892,Antwerp,Q12892,333.675
Q1995529,Port of New York and New Jersey,Q1995529,154.65499999999997
Q2211,Malmö,Q2211,143.15499999999997
Q157341,King's Lynn,Q157341,101.33
Q935686,Larne,Q935686,71.00500000000001
Q1308991,Port of Los Angeles,Q1308991,66.61
Q1545354,Port of London,Q1545354,57.58000000000001
Q3348944,Port of Chittagong,Q3348944,55.525000000000006
Q105037,Callao,Q105037,52.365
Q82310,Port of Piraeus,Q82310,48.44499999999999
Q621760,Apra Harbor,Q621760,45.91
Q6820607,Port of Mersin,Q6820607,40.230000000000004
Q3398522,Port of Manila,Q3398522,38.63
Q7231265,Port of Southampton,Q7231265,38.184999999999995
Q2182478,Dublin Port,Q2182478,35.1
Q1349796,Port of Barcelona,Q1349796,33.64
Q437959,Old Port of Marseille,Q437959,31.345
Q739207,Port of Dover,Q739207,30.97
Q2104689,Port Everglades,Q2104689,30.909999999999997
Q6085729,Taşucu Seka Harbor,Q6085729,30.02
Q77318660,Port of Dili,Q77318660,28.75
Q7231282,Port of Thessaloniki,Q7231282,28.57
Q16460,Port of Santos,Q16460,27.1
Q1027807,Port of Rotterdam,Q1027807,24.62
Q3964,Port of Hamburg,Q3964,24.340000000000003
Q1796227,Port of Gothenburg,Q1796227,24.064999999999998
Q1567868,Port of Gdańsk,Q1567868,23.67
Q662529,Port of Antwerp,Q662529,23.534999999999997
Q7230709,"Port Isabel, Sonora",Q7230709,23.415000000000003
Q4703759,Port of Duqm,Q4703759,22.635
Q1477819,Port of Zeebrugge,Q1477819,22.400000000000002
Q3398484,Port of Felixstowe,Q3398484,21.284999999999997
Q2516978,Port of Algeciras,Q2516978,19.950000000000003
Q5998368,Port of İzmir,Q5998368,18.62
Q111103642,Tibar Bay Port,Q111103642,18.555
Q5677860,Harwich International Port,Q5677860,18.110000000000003
Q2073103,Port of Turku,Q2073103,18.029999999999998
Q7694565,Teesport,Q7694565,17.635
Q1063054,Charax Spasinu,Q1063054,16.749999999999996
Q99216671,Port of Prince Rupert,Q99216671,16.490000000000002
Q7231245,Port of Ramsgate,Q7231245,16.01
Q2069059,Port of Valencia,Q2069059,15.604999999999999
Q7231072,Port international de Port-au-Prince,Q7231072,14.724999999999998
Q3303198,Port of Durrës,Q3303198,14.344999999999999
Q812985,Bear Cove ferry terminal,Q812985,13.585
Q12438381,Port of Busan,Q12438381,13.46
Q301442,Port of Aarhus,Q301442,13.025
Q4357584,Port of Helsinki,Q4357584,12.895
Q1552633,Langdale Ferry Terminal,Q1552633,12.740000000000002
Q7231050,Port at Lekki,Q7231050,11.915000000000001
Q7231152,Port of Haydarpaşa,Q7231152,11.785
Q3909236,Port of Gioia Tauro,Q3909236,11.505
Q5896680,Honolulu Harbor,Q5896680,11.344999999999999
Q32064908,Kiel Port,Q32064908,11.045000000000002
Q1242787,Samsunport,Q1242787,10.905
Q4664205,Abbot Point,Q4664205,10.204999999999998
Q6092240,Port of Cartagena,Q6092240,10.08
Q1129891,Port of Le Havre,Q1129891,10.045000000000002
Q7230779,SeaPort Manatee,Q7230779,9.695
Q3398465,Port of Calais,Q3398465,9.505
Q1515803,Port of Genoa,Q1515803,9.444999999999999
Q1984452,Nhava Sheva,Q1984452,9.38
Q25468986,Port of Bitung,Q25468986,8.959999999999999
Q106991626,Batumi Sea Port,Q106991626,8.675
Q5936697,Port of Huelva,Q5936697,8.32
Q1902682,Port of Marseille-Fos,Q1902682,7.96
Q1090823,Port of Rostock,Q1090823,7.4
Q7231136,Port of Erdemir,Q7231136,6.914999999999999
Q48740184,Port of Filyos,Q48740184,6.5200000000000005
Q7270368,Port of Freetown,Q7270368,6.23
Q11893882,Port of Sköldvik,Q11893882,6.005
Q7231231,Port of Pori,Q7231231,5.890000000000001
Q10517222,Port of Hanko,Q10517222,5.83
Q1567857,Port of Varna,Q1567857,5.765
Q32793164,Port of İskenderun,Q32793164,5.605
Q1567833,Port of Ravenna,Q1567833,5.525
Q11876327,Port of Loviisa,Q11876327,5.46
Q883613,Port of Emden,Q883613,5.43
Q20988427,Güllük Port,Q20988427,5.415
Q11404767,Tosaminato,Q11404767,5.359999999999999
Q5399560,Port of Uusikaupunki,Q5399560,5.045
Q858692,"Big Creek, Belize",Q858692,4.949999999999999
Q10543787,Port of Kokkola,Q10543787,4.870000000000001
Q850424,Ports of Bremen,Q850424,4.87
Q106673125,"Barcadera, Aruba",Q106673125,4.7700000000000005
Q7231209,Port of Naantali,Q7231209,4.115
Q7231070,Port international du Cap-Haïtien,Q7231070,3.6099999999999994
Q3909203,Port of La Spezia,Q3909203,3.53
Q15208488,Central Romana Port,Q15208488,3.215
Q3398459,Port of Brest,Q3398459,2.145
Q3324718,Port of Tarragona,Q3324718,2.0050000000000003
Q1185055,port of Helsingborg,Q1185055,1.7599999999999998
Q6049065,Port of Çeşme,Q6049065,1.71
Q15255454,Naval City of Karlskrona,Q15255454,1.55
Q18020170,Port of Flensburg,Q18020170,1.435
Q88083468,Port of Mataró,Q88083468,1.425
Q456641,Port of Ambarlı,Q456641,1.425
