id,label,source,score
Q17738,Star Wars: Episode IV – A New Hope,Q17738,332.135
Q163872,The Dark Knight,Q163872,330.585
Q23780734,Black Panther,Q23780734,319.095
Q181795,Star Wars: Episode V – The Empire Strikes Back,Q181795,303.86
Q61448040,Parasite,Q61448040,295.09000000000003
Q61117344,The Batman,Q61117344,292.43
Q24815,Citizen Kane,Q24815,278.395
Q165817,Saving Private Ryan,Q165817,277.35499999999996
Q174284,Raiders of the Lost Ark,Q174284,272.18
Q170564,Terminator 2: Judgment Day,Q170564,271.67
Q44578,Titanic,Q44578,266.41499999999996
Q131074,The Lord of the Rings: The Return of the King,Q131074,266.27500000000003
Q189054,Batman Returns,Q189054,260.115
Q182218,The Avengers,Q182218,257.81
Q18407657,Captain America: Civil War,Q18407657,256.29
Q25136484,It,Q25136484,255.16500000000002
Q47300912,Once Upon a Time in Hollywood,Q47300912,253.30499999999998
Q5887360,Guardians of the Galaxy,Q5887360,253.05999999999995
Q274167,The Exorcist,Q274167,248.59999999999997
Q104123,Pulp Fiction,Q104123,247.3
Q91540,Back to the Future,Q91540,245.09000000000003
Q68934496,Spider-Man: No Way Home,Q68934496,244.585
Q14171368,Avengers: Age of Ultron,Q14171368,244.14000000000001
Q23781155,Avengers: Endgame,Q23781155,240.39
Q201819,District 9,Q201819,239.66499999999996
Q59653,Argo,Q59653,239.30500000000004
Q47703,The Godfather,Q47703,235.36
Q93579649,Plandemic,Q93579649,234.74
Q22665878,Thor: Ragnarok,Q22665878,233.06
Q209538,Iron Man 3,Q209538,232.675
Q20502242,Wonder Woman,Q20502242,231.22
Q18406872,Doctor Strange,Q18406872,229.65499999999997
Q372514,RoboCop,Q372514,228.08999999999997
Q20001199,Guardians of the Galaxy Vol. 2,Q20001199,227.01500000000001
Q25139,American Beauty,Q25139,226.685
Q23780914,Avengers: Infinity War,Q23780914,222.675
Q104814,Aliens,Q104814,222.38000000000002
Q5901134,Ant-Man,Q5901134,220.83999999999997
Q21527828,Loving,Q21527828,220.265
Q167726,Jurassic Park,Q167726,216.48999999999998
Q64211112,Doctor Strange in the Multiverse of Madness,Q64211112,215.755
Q483941,Schindler's List,Q483941,215.42
Q3023357,12 Years a Slave,Q3023357,215.17
Q309003,Conan the Barbarian,Q309003,214.42
Q185888,The Social Network,Q185888,211.595
Q42759035,Joker,Q42759035,211.385
Q23781129,Captain Marvel,Q23781129,211.16499999999996
Q103569,Alien,Q103569,209.49
Q23894626,Black Widow,Q23894626,206.07999999999998
Q190908,Seven,Q190908,205.745
Q165651,Fanny and Alexander,Q165651,203.72
Q192724,Iron Man,Q192724,202.92
Q1765358,Captain America: The Winter Soldier,Q1765358,202.89499999999998
Q65768589,Shang-Chi and the Legend of the Ten Rings,Q65768589,201.375
Q27985819,Spider-Man: Far from Home,Q27985819,198.95
Q65768604,Thor: Love and Thunder,Q65768604,197.88
Q180098,Ben-Hur,Q180098,197.74
Q29226331,Guardians of the Galaxy Vol. 3,Q29226331,197.60000000000002
Q125076,Slumdog Millionaire,Q125076,197.245
Q160618,Brokeback Mountain,Q160618,196.45999999999998
Q25136757,Call Me by Your Name,Q25136757,194.62
Q105598,Die Hard,Q105598,194.555
Q27959455,Roma,Q27959455,193.48
Q183081,No Country for Old Men,Q183081,193.22
Q484442,Spider-Man,Q484442,192.085
Q94998134,Zack Snyder's Justice League,Q94998134,191.41
Q103474,2001: A Space Odyssey,Q103474,190.985
Q213081,Star Trek,Q213081,190.795
Q222018,Total Recall,Q222018,190.415
Q1201853,Thor: The Dark World,Q1201853,189.67499999999998
Q11621,E.T. the Extra-Terrestrial,Q11621,189.47000000000003
Q57317060,The Suicide Squad,Q57317060,189.34500000000003
Q106610787,Medical Racism: The New Apartheid,Q106610787,189.095
Q24053263,Logan,Q24053263,188.785
Q83495,The Matrix,Q83495,188.535
Q127367,The Lord of the Rings: The Fellowship of the Ring,Q127367,187.92
Q217020,Thor,Q217020,187.78
