id,label,source,score
Q23572,Game of Thrones,Q23572,418.195
Q34316,Doctor Who,Q34316,381.75
Q607514,EastEnders,Q607514,339.11500000000007
Q438406,Grey's Anatomy,Q438406,334.33500000000004
Q13979,Saturday Night Live,Q13979,320.485
Q2744,The X-Files,Q2744,313.32500000000005
Q8070684,Strictly Come Dancing,Q8070684,306.73
Q21068137,list of Sony television series,Q21068137,295.575
Q23001956,The Kapil Sharma Show.,Q23001956,295.35
Q23628,The Sopranos,Q23628,293.445
Q20707362,The Crown,Q20707362,286.98999999999995
Q537911,Agents of S.H.I.E.L.D.,Q537911,284.70500000000004
Q155629,Sesame Street,Q155629,281.495
Q65980217,WandaVision,Q65980217,277.145
Q3681702,Cluedo,Q3681702,275.44
Q7755050,The One Show,Q7755050,271.425
Q12626257,Hidden Singer,Q12626257,266.955
Q1079,Breaking Bad,Q1079,263.12
Q201052,American Idol,Q201052,261.32000000000005
Q22674166,Justice League Action,Q22674166,258.055
Q87131973,The Last of Us,Q87131973,257.09
Q63226105,Looney Tunes Cartoons,Q63226105,252.99499999999995
Q23567,Lost,Q23567,251.91500000000002
Q23558,House,Q23558,249.76999999999998
Q23831,The Office,Q23831,247.105
Q17101077,NBA on ABC,Q17101077,244.46500000000003
Q223977,Mad Men,Q223977,244.21
Q232737,The Walking Dead,Q232737,241.485
Q117396,CSI: Crime Scene Investigation,Q117396,240.07500000000002
Q6954079,NHL on NBC,Q6954079,238.59000000000003
Q673517,Batman: The Animated Series,Q673517,238.01
Q79784,Friends,Q79784,237.85000000000002
Q3577037,The West Wing,Q3577037,231.39
Q7089093,NBC Olympic broadcasts,Q7089093,227.10000000000002
Q152178,Glee,Q152178,226.78499999999997
Q19798734,Stranger Things,Q19798734,223.545
Q180228,Smallville,Q180228,223.49500000000003
Q21296543,Star Trek: Discovery,Q21296543,221.985
Q1088765,Monday Night Football,Q1088765,221.95500000000004
Q23733,Seinfeld,Q23733,219.255
Q131758,Desperate Housewives,Q131758,217.31
Q1077,Star Trek: The Original Series,Q1077,212.82
Q56194,24,Q56194,212.52999999999997
Q1783207,Saturday Night's Main Event,Q1783207,212.42000000000004
Q7439022,Screen Two,Q7439022,210.89999999999998
Q945030,Coronation Street,Q945030,210.775
Q183513,Buffy the Vampire Slayer,Q183513,210.32500000000002
Q26812634,Beat Bobby Flay,Q26812634,209.76
Q6953770,NFL on CBS,Q6953770,209.14500000000004
Q6738140,Major League Baseball Game of the Week,Q6738140,205.30499999999998
Q824192,The Daily Show,Q824192,204.79500000000002
Q20718324,Ang Probinsyano,Q20718324,204.62
Q908708,Neighbours,Q908708,204.615
Q15072819,Halt and Catch Fire,Q15072819,203.08
Q16756,Modern Family,Q16756,203.07500000000002
Q6954070,NHL on ABC,Q6954070,202.73000000000002
Q35622,WWE Smackdown,Q35622,202.22
Q6953776,NFL on NBC,Q6953776,201.245
Q1808977,Hockey Night in Canada,Q1808977,200.87
Q65979734,The Falcon and the Winter Soldier,Q65979734,200.07500000000002
Q56276004,The Masked Singer,Q56276004,197.01
Q1894972,Mystery Science Theater 3000,Q1894972,196.63
Q743738,The Real World,Q743738,196.13500000000002
Q189350,30 Rock,Q189350,194.53
Q185059,Days of Our Lives,Q185059,193.07
Q21149,Running Man,Q21149,192.92499999999998
Q552314,Arrow,Q552314,191.845
Q147235,How I Met Your Mother,Q147235,190.82500000000002
Q30599007,Succession,Q30599007,189.335
Q22988401,The Defenders,Q22988401,188.97500000000002
Q16977365,Daredevil,Q16977365,187.885
Q84712806,She-Hulk: Attorney at Law,Q84712806,187.55
Q16290,Star Trek: The Next Generation,Q16290,187.04
Q22978020,Tvoje tvář má známý hlas,Q22978020,186.635
Q187462,Stargate SG-1,Q187462,186.45499999999998
Q130585,Supernatural,Q130585,185.315
Q53922,American Horror Story,Q53922,184.775
Q218035,Parks and Recreation,Q218035,184.53
Q849627,The Young and the Restless,Q849627,184.195
Q205474,All My Children,Q205474,183.01
Q65980671,What If...?,Q65980671,182.63500000000002
Q56876444,The Mandalorian,Q56876444,182.35000000000002
Q84712802,Moon Knight,Q84712802,182.24
Q106531664,Mickey Mouse Funhouse,Q106531664,181.92999999999998
Q23594,Homeland,Q23594,181.76
Q162371,Charmed,Q162371,181.54000000000002
Q1537703,Poker After Dark,Q1537703,179.68499999999997
Q4650188,ABC Movie of the Week,Q4650188,179.48499999999999
Q2085,Twin Peaks,Q2085,179.28500000000003
Q558112,Black Mirror,Q558112,178.455
Q321423,Law & Order,Q321423,177.415
Q18754,WWE Monday Night RAW,Q18754,177.03500000000003
Q131144,Tom and Jerry,Q131144,176.52999999999997
Q728443,Hawaii Five-0,Q728443,176.21
Q207375,ER,Q207375,175.92500000000004
Q4525,NCIS,Q4525,174.345
Q29474217,Genius,Q29474217,174.23
Q478360,The Wire,Q478360,173.79
Q390120,Torchwood,Q390120,173.22000000000003
Q14925221,Better Call Saul,Q14925221,172.75
Q15711398,The Flash,Q15711398,172.40500000000003
Q2072393,The Ultimate Fighter,Q2072393,171.94
Q18605540,Jessica Jones,Q18605540,171.57
Q584025,Dynasty,Q584025,170.97500000000002
Q83071,Downton Abbey,Q83071,170.84
Q18844732,Supergirl,Q18844732,170.32999999999998
Q84712813,Ms. Marvel,Q84712813,170.07
Q4925182,Blankety Blank,Q4925182,170.06500000000003
Q8539,The Big Bang Theory,Q8539,169.91
Q5415,My Little Pony: Friendship Is Magic,Q5415,169.285
Q2610941,Holby City,Q2610941,169.025
Q11274015,Dancing on Ice,Q11274015,168.04
Q1324189,Home and Away,Q1324189,167.47
Q7163157,Penn & Teller: Fool Us,Q7163157,167.39499999999998
Q3237787,Liberty's Kids,Q3237787,166.155
Q247643,Elementary,Q247643,164.68
Q490743,The Voice,Q490743,164.63
Q72930269,House of the Dragon,Q72930269,164.37
Q732063,Cheers,Q732063,163.735
Q853870,Baby Looney Tunes,Q853870,163.54
Q25207350,The Handmaid's Tale,Q25207350,163.26999999999998
Q624611,One Life to Live,Q624611,162.075
Q56153643,Watchmen,Q56153643,161.405
Q1876294,Egoli: Place of Gold,Q1876294,161.12
Q101239733,The Wonderful World of Mickey Mouse,Q101239733,161.07500000000002
Q193462,Gilmore Girls,Q193462,159.27
Q1035150,Captain Scarlet and the Mysterons,Q1035150,158.48000000000002
Q1136370,General Hospital,Q1136370,158.365
Q20646602,Luke Cage,Q20646602,158.16
Q4529,Veronica Mars,Q4529,158.13500000000002
Q1470724,The New Adventures of Winnie the Pooh,Q1470724,156.84500000000003
Q247869,60 Minutes,Q247869,155.145
Q106582931,Squid Game,Q106582931,155.115
Q27536673,Hard Quiz,Q27536673,155.05
Q186219,True Blood,Q186219,155.005
Q18209262,American Crime Story,Q18209262,154.91
