id,label,source,score
Q980,Bavaria,Q980,366.76000000000005
Q170462,Sarawak,Q170462,319.245
Q27306,Kingdom of Prussia,Q27306,235.73000000000002
Q1774,Zanzibar,Q1774,170.55
Q533534,Cisleithania,Q533534,127.04500000000002
Q161036,Free State of Prussia,Q161036,121.405
Q186320,Grand Duchy of Baden,Q186320,83.67000000000002
Q204989,Saint Kitts,Q204989,81.235
Q207794,Nevis,Q207794,76.34
Q3112580,Government of South Australia,Q3112580,58.805
Q146562,State of Damascus,Q146562,44.02
Q211092,Socialist Republic of Slovenia,Q211092,40.34
Q19831559,Oldenburg,Q19831559,35.635
Q146872,State of Aleppo,Q146872,32.089999999999996
Q7143131,Pasundan,Q7143131,30.814999999999998
Q130802,Alawite State,Q130802,28.54
Q694231,People's State of Hesse,Q694231,28.395
Q648297,Free State of Brunswick,Q648297,25.945
Q690821,Republic of Baden,Q690821,21.03
Q42346215,Catalan State,Q42346215,20.050000000000004
Q7771127,Pohnpei State,Q7771127,18.75
Q2372248,Free State of Oldenburg,Q2372248,16.685
Q42346134,Catalan State (1873),Q42346134,16.02
Q314925,Free State of Coburg,Q314925,15.580000000000002
Q427703,Free State of Schaumburg-Lippe,Q427703,15.580000000000002
Q2378381,State of Aden,Q2378381,15.305000000000001
Q21569861,Teotlalpan,Q21569861,15.149999999999999
Q705438,Free State of Anhalt,Q705438,12.459999999999999
Q569871,Free People's State of Württemberg,Q569871,12.399999999999999
Q376009,Duchy of Limburg,Q376009,12.09
Q155578,Anhalt,Q155578,2.4800000000000004
Q1879239,Transleithania,Q1879239,2.4699999999999998
Q23000637,State of Brunswick,Q23000637,1.29
Q23001290,,Q23001290,1.255
Q578002,Mecklenburg,Q578002,1.2
Q27069436,,Q27069436,0.685
Q3445089,,Q3445089,0.47500000000000003
Q23502675,,Q23502675,0.38
Q96970964,State of Loreto,Q96970964,0.285
