id,label,source,score
Q490550,Door County,Q490550,217.67499999999995
Q502200,Dane County,Q502200,94.625
Q370654,Waukesha County,Q370654,91.035
Q502294,Milwaukee County,Q502294,87.00999999999999
Q932951,Kewaunee County,Q932951,85.455
Q505874,Ozaukee County,Q505874,78.06500000000001
Q505848,Marathon County,Q505848,75.86999999999999
Q501559,Washington County,Q501559,74.415
Q510244,Outagamie County,Q510244,73.04
Q500977,Grant County,Q500977,71.445
Q494912,Fond du Lac County,Q494912,71.13999999999999
Q510122,Racine County,Q510122,70.97
Q502244,Winnebago County,Q502244,70.175
Q500933,Sauk County,Q500933,70.11500000000001
Q372796,Dodge County,Q372796,69.615
Q494893,Brown County,Q494893,69.15500000000002
Q202454,Walworth County,Q202454,68.865
Q505638,Taylor County,Q505638,68.145
Q494936,Douglas County,Q494936,68.025
Q494926,Calumet County,Q494926,66.325
Q500939,Rock County,Q500939,66.24499999999999
Q495315,Kenosha County,Q495315,65.66
Q500984,Manitowoc County,Q500984,65.61
Q500838,Shawano County,Q500838,65.455
Q495332,Wood County,Q495332,64.39
Q494958,Clark County,Q494958,64.375
Q500958,Jefferson County,Q500958,63.7
Q500803,Sheboygan County,Q500803,63.18
Q127184,Chippewa County,Q127184,62.760000000000005
Q493529,Columbia County,Q493529,62.389999999999986
Q500854,Waupaca County,Q500854,62.375
Q501587,Vernon County,Q501587,62.31
Q591156,St. Croix County,Q591156,61.410000000000004
Q484133,Eau Claire County,Q484133,61.245
Q500871,La Crosse County,Q500871,60.58999999999999
Q351887,Adams County,Q351887,60.525000000000006
Q376102,Polk County,Q376102,60.35999999999999
Q500908,Portage County,Q500908,59.300000000000004
Q490482,Bayfield County,Q490482,59.004999999999995
Q501596,Richland County,Q501596,58.975
Q490477,Oconto County,Q490477,58.73500000000001
Q501582,Iowa County,Q501582,58.665
Q494919,Dunn County,Q494919,58.495
Q932966,Monroe County,Q932966,58.14
Q494916,Barron County,Q494916,58.125
Q1130480,Marinette County,Q1130480,58.09000000000001
Q500897,Jackson County,Q500897,57.905
Q494931,Ashland County,Q494931,57.73
Q502222,Juneau County,Q502222,57.54500000000001
Q494923,Trempealeau County,Q494923,57.394999999999996
Q500784,Sawyer County,Q500784,57.260000000000005
Q500880,Waushara County,Q500880,56.42000000000001
Q494943,Buffalo County,Q494943,56.394999999999996
Q500813,Vilas County,Q500813,56.29500000000001
Q494899,Crawford County,Q494899,56.075
Q501575,Pierce County,Q501575,55.475
Q494952,Burnett County,Q494952,55.33500000000001
Q489163,Green County,Q489163,55.265
Q431440,Lafayette County,Q431440,55.07000000000001
Q497424,Oneida County,Q497424,54.620000000000005
Q495326,Langlade County,Q495326,53.855
Q505644,Price County,Q505644,53.14500000000001
Q52250,Iron County,Q52250,53.10999999999999
Q502086,Forest County,Q502086,52.515
Q500793,Washburn County,Q500793,51.894999999999996
Q494947,Lincoln County,Q494947,51.69
Q500861,Rusk County,Q500861,51.14
Q500891,Green Lake County,Q500891,49.82
Q500918,Marquette County,Q500918,49.455000000000005
Q505868,Pepin County,Q505868,49.325
Q501989,Florence County,Q501989,45.525000000000006
Q500947,Menominee County,Q500947,41.49000000000001
