id,label,source,score
Q912881,West Indies cricket team,Q912881,190.155
Q9667644,Titans cricket team,Q9667644,178.86
Q111165686,Central Gauteng women's cricket team,Q111165686,172.51999999999998
Q5759755,Highveld Lions cricket team,Q5759755,171.945
Q5527911,Gauteng cricket team,Q5527911,170.41
Q5330641,Easterns cricket team,Q5330641,169.41
Q115804237,Joburg Super Kings,Q115804237,163.25
Q3195284,Kent County Cricket Club,Q3195284,144.37
Q55617227,List of Kings XI Punjab records,Q55617227,126.63999999999999
Q2725632,Surrey County Cricket Club,Q2725632,125.74
Q3177444,Yorkshire County Cricket Club,Q3177444,120.13500000000002
Q1292535,Chennai Super Kings,Q1292535,116.79500000000002
Q3344193,Northamptonshire County Cricket Club,Q3344193,113.055
Q60614299,List of Mumbai Indians records,Q60614299,111.55000000000003
Q11044609,Calcutta Cricket and Football Club,Q11044609,106.22999999999998
Q2725705,Warwickshire County Cricket Club,Q2725705,103.06
Q2725657,Lancashire County Cricket Club,Q2725657,102.43500000000002
Q2962661,Chennai Superstars,Q2962661,100.66
Q3101549,United Arab Emirates national cricket team,Q3101549,100.16000000000001
Q1156897,Royal Challengers Bangalore,Q1156897,98.05000000000001
Q7660147,Sydney Sixers,Q7660147,98.05000000000001
Q1195237,Mumbai Indians,Q1195237,96.235
Q3489807,Somerset County Cricket Club,Q3489807,93.7
Q6811864,Melbourne Renegades,Q6811864,93.19
Q3505744,Sussex County Cricket Club,Q3505744,90.82000000000001
Q3126578,Hampshire County Cricket Club,Q3126578,90.26
Q10967436,Brisbane Heat,Q10967436,90.06
Q1136066,Victoria cricket team,Q1136066,88.42500000000001
Q1518836,Sunrisers Hyderabad,Q1518836,87.66
Q7170891,Perth Scorchers,Q7170891,87.315
Q585149,Marylebone Cricket Club,Q585149,83.715
Q738648,Delhi Capitals,Q738648,80.715
Q22079974,Melbourne Renegades,Q22079974,80.09
Q22080080,Sydney Sixers,Q22080080,79.745
Q1788018,Derbyshire County Cricket Club,Q1788018,79.02000000000001
Q22080084,Sydney Thunder,Q22080084,77.315
Q3058749,Essex County Cricket Club,Q3058749,76.93
Q2735265,Gloucestershire County Cricket Club,Q2735265,76.505
Q2725694,Middlesex County Cricket Club,Q2725694,75.66
Q1209990,Rajasthan Royals,Q1209990,75.165
Q3229147,Leicestershire County Cricket Club,Q3229147,74.34
Q72392248,West Indian cricket team in England in 2020,Q72392248,74.175
Q2725667,Worcestershire County Cricket Club,Q2725667,73.95500000000001
Q22080017,Perth Scorchers,Q22080017,73.895
Q22079840,Brisbane Heat,Q22079840,73.11999999999999
Q3177241,New South Wales cricket team,Q3177241,73.01
