id,label,source,score
Q4823752,Australia women's national rugby union team (sevens),Q4823752,62.300000000000004
Q9307043,New Zealand women's national rugby union team (sevens),Q9307043,60.58
Q5378064,England women's national rugby union team (sevens),Q5378064,57.004999999999995
Q6068719,Ireland women's national rugby union sevens team,Q6068719,55.965
Q794266,Canada women's national rugby sevens team,Q794266,50.805
Q5552188,Germany women's national rugby union team (sevens),Q5552188,49.305
Q7893549,United States women's national rugby sevens team,Q7893549,48.935
Q5478467,France women's national rugby union team (sevens),Q5478467,45.56
Q64825621,Romania women's national rugby sevens team,Q64825621,44.94
Q7381984,Russia women's national rugby union team (sevens),Q7381984,42.004999999999995
Q20652315,Great Britain women's national rugby sevens team,Q20652315,37.64
Q7572943,Spain women's national rugby union team (sevens),Q7572943,37.45
Q5448185,Fiji women's national rugby union team (sevens),Q5448185,37.050000000000004
Q4958695,Brazil women's national rugby union team (sevens),Q4958695,36.96
Q9307360,Italy women's national rugby union team (sevens),Q9307360,36.68
Q7133189,Papua New Guinea women's national rugby union team (sevens),Q7133189,36.195
Q7435709,Scotland women's national rugby union team (sevens),Q7435709,35.915
Q6158054,Japan women's national rugby union team (sevens),Q6158054,33.55
Q11834280,Netherlands women's national rugby union team (sevens),Q11834280,31.545
Q17509110,Belgium women's national rugby sevens team,Q17509110,29.075000000000003
Q7232583,Portugal women's national rugby union team (sevens),Q7232583,28.504999999999995
Q7961840,Wales women's national rugby union sevens team,Q7961840,28.409999999999997
Q9306769,Finland women's national rugby sevens team,Q9306769,27.645
Q6454829,South Africa women's national rugby union team (sevens),Q6454829,27.560000000000002
Q7654536,Sweden women's national rugby union team (sevens),Q7654536,26.695
Q4789324,Argentina women's national rugby union team,Q4789324,25.37
Q3557106,China women's national rugby union team (sevens),Q3557106,24.990000000000002
Q6392839,Kenya women's national rugby sevens team,Q6392839,24.895
Q28448323,Sri Lanka women's national rugby sevens team,Q28448323,23.66
Q17286245,Lithuania women's national rugby union team (sevens),Q17286245,22.515
Q16595899,Mexico women's national rugby sevens team,Q16595899,22.42
Q16978553,Philippines women's national rugby union team (sevens),Q16978553,22.33
Q20653199,Colombia women's national rugby sevens team,Q20653199,21.38
Q6019724,India women's national rugby union team (sevens),Q6019724,20.900000000000002
Q7567715,South Korea women's national rugby union team (sevens),Q7567715,20.9
Q11171948,Hong Kong women's national rugby union team (sevens),Q11171948,20.525000000000002
Q7709271,Thailand women's national rugby union team (sevens),Q7709271,20.235
Q5187083,Croatia women's national rugby union team (sevens),Q5187083,19.855
Q9307091,Poland women's national rugby sevens team,Q9307091,19.665000000000003
Q9307269,Tunisia women's national rugby sevens team,Q9307269,19.57
Q54826231,Chile women's national rugby sevens team,Q54826231,19.38
Q7409936,Samoa women's national rugby union team (sevens),Q7409936,19.284999999999997
Q17011672,Serbia women's national rugby union team (sevens),Q17011672,19.284999999999997
Q20713571,Iran women's national rugby union team,Q20713571,19.195
Q7878410,Ukraine women's national rugby union team (sevens),Q7878410,19.005
Q6895812,Moldova women's national rugby union team (sevens),Q6895812,18.999999999999996
Q7523247,Singapore women's national rugby union team (sevens),Q7523247,18.904999999999998
Q7820995,Tonga women's national rugby union team (sevens),Q7820995,18.81
Q16202111,New Caledonia women's national rugby union team (sevens),Q16202111,18.525000000000002
Q18618631,Venezuela women's national rugby sevens team,Q18618631,18.24
Q113682319,Madagascar women's national rugby sevens team,Q113682319,17.669999999999998
Q6380830,Kazakhstan women's national rugby union team (sevens),Q6380830,17.290000000000003
Q5166978,Cook Islands women's national rugby union team (sevens),Q5166978,17.29
Q5613462,Guam women's national rugby union team (sevens),Q5613462,16.150000000000002
Q48798123,Uganda women's national rugby sevens team,Q48798123,16.15
Q7558678,Solomon Islands women's national rugby union team (sevens),Q7558678,13.3
Q7675550,Tahiti women's national rugby union team  (sevens),Q7675550,12.350000000000001
Q7659188,Switzerland women's national rugby union team (sevens),Q7659188,11.020000000000001
Q43567239,Peru women's national rugby sevens team,Q43567239,0.57
Q60826253,Costa Rica women's national rugby sevens team,Q60826253,0.57
Q20950112,Uruguay women's national rugby sevens team,Q20950112,0.57
Q15577813,Cambodia women's national rugby sevens team,Q15577813,0.47500000000000003
Q16595842,Jamaica women's national rugby sevens team,Q16595842,0.47500000000000003
Q63987235,Guatemala women's national rugby sevens team,Q63987235,0.47500000000000003
Q9307265,Trinidad and Tobago women's national rugby sevens team,Q9307265,0.47500000000000003
Q9306810,Guyana women's national rugby sevens team,Q9306810,0.47500000000000003
Q16595852,Cayman Islands women's national rugby sevens team,Q16595852,0.47500000000000003
Q54449465,Bolivia women's national rugby sevens team,Q54449465,0.47500000000000003
Q16595916,Niue women's national rugby sevens team,Q16595916,0.47500000000000003
Q53907046,Paraguay women's national rugby sevens team,Q53907046,0.47500000000000003
Q74245480,Nicaragua women's national rugby sevens team,Q74245480,0.47500000000000003
Q74243725,Panama women's national rugby sevens team,Q74243725,0.47500000000000003
Q74240122,El Salvador women's national rugby sevens team,Q74240122,0.47500000000000003
Q16595983,Saint Vincent and the Grenadines women's national rugby sevens team,Q16595983,0.38
Q15577600,Laos women's national rugby sevens team,Q15577600,0.38
Q16595973,Saint Lucia women's national rugby sevens team,Q16595973,0.38
Q16595740,Barbados women's national rugby sevens team,Q16595740,0.38
Q9307033,Norway women's national rugby sevens team,Q9307033,0.38
Q16595752,Bermuda women's national rugby sevens team,Q16595752,0.38
Q16595736,Bahamas women's national rugby sevens team,Q16595736,0.38
