id,label,source,score
Q55639207,Arundel (Liverpool ward),Q55639207,71.53000000000002
Q55466821,Hunslet & Riverside,Q55466821,70.985
Q6694653,Lozells,Q6694653,65.255
Q4736988,Altrincham,Q4736988,64.025
Q4761787,Anfield,Q4761787,63.94499999999999
Q15205098,Brooklands,Q15205098,62.98000000000001
Q4972198,Broadheath,Q4972198,62.379999999999995
Q4950768,Bowdon,Q4950768,59.16499999999999
Q4974671,Brooklands,Q4974671,58.78
Q5189626,Croxteth,Q5189626,58.66
Q5459785,Flixton,Q5459785,57.925000000000004
Q6673826,Longford,Q6673826,57.834999999999994
Q7245483,Priory,Q7245483,57.394999999999996
Q7807648,Timperley,Q7807648,57.35
Q7403803,Sale Moor,Q7403803,56.99000000000001
Q55603077,Abercromby,Q55603077,56.965
Q7900760,Urmston,Q7900760,56.665
Q4940245,Bolton and Undercliffe,Q4940245,55.97
Q7930617,Village,Q7930617,55.56
Q5242237,Davyhulme West,Q5242237,55.24
Q55625092,Newsome (ward),Q55625092,54.935
Q5132849,Clifford,Q5132849,54.78
Q4951200,Bowling and Barkerend,Q4951200,54.495000000000005
Q7623503,Stretford,Q7623503,53.34
Q5242236,Davyhulme East,Q5242236,52.769999999999996
Q8037181,Worth Valley,Q8037181,52.31
Q4810941,Aston,Q4810941,51.144999999999996
Q85748818,Breckfield,Q85748818,49.97
Q6650352,Little Horton,Q6650352,49.650000000000006
Q6751303,Manor Castle,Q6751303,49.11000000000001
Q4674450,Acocks Green,Q4674450,48.834999999999994
Q7990673,Wharfedale,Q7990673,48.580000000000005
Q748652,Tong,Q748652,47.41
Q16993628,Hampstead Town,Q16993628,47.14500000000001
Q7814379,Toller,Q7814379,46.855000000000004
Q5184508,Cressington,Q5184508,46.835
Q5599330,Great Horton,Q5599330,46.504999999999995
Q6383584,Keighley Central,Q6383584,46.29
Q17021874,Swiss Cottage,Q17021874,46.175000000000004
Q15268633,Princes Park,Q15268633,45.574999999999996
Q5182717,Craven,Q5182717,45.465
Q16951138,Belsize,Q16951138,45.3
Q88510047,Mid Galloway and Wigtown West,Q88510047,44.91
Q15227916,Idle and Thackley,Q15227916,44.885
Q4983388,Bucklow-St Martins,Q4983388,44.865
Q7796572,Thornton and Allerton,Q7796572,44.68000000000001
Q4914277,Bingley Rural,Q4914277,44.650000000000006
Q56651558,Roundhay,Q56651558,44.635
Q15273555,Royds,Q15273555,44.29
Q7594727,St. Michael's,Q7594727,44.27
Q4954721,Bradford Moor,Q4954721,43.945
Q6391512,Kensington and Fairfield,Q6391512,43.690000000000005
Q20571767,Disserth and Trecoed,Q20571767,43.295
Q5123013,City,Q5123013,43.129999999999995
Q8024210,Windhill and Wrose,Q8024210,43.11
Q5084210,Charlestown,Q5084210,42.870000000000005
Q30597421,Harborne,Q30597421,42.580000000000005
Q4806089,Ashton upon Mersey,Q4806089,42.48
Q7053310,Norris Green,Q7053310,41.6
Q55466781,Temple Newsam,Q55466781,40.52000000000001
Q56295262,Hanger Hill,Q56295262,40.51
Q5177600,County,Q5177600,40.175
Q5098626,Childwall,Q5098626,40.169999999999995
