id,label,source,score
Q130800,Papeete,Q130800,42.675000000000004
Q926768,Tahaa,Q926768,18.990000000000002
Q1022934,Faʻaʻā,Q1022934,18.18
Q2119874,Uturoa,Q2119874,13.18
Q530692,Mahina,Q530692,12.17
Q1788497,Pirae,Q1788497,11.625
Q1969812,Punaauia,Q1969812,11.565
Q186430,Gambier,Q186430,10.79
Q716412,Arue,Q716412,10.395000000000001
Q602937,Bora-Bora,Q602937,9.675
Q1788505,Paea,Q1788505,9.340000000000002
Q1621155,Hitiaa O Te Ra,Q1621155,9.01
Q1393658,Fakarava,Q1393658,8.8
Q2304334,Taiarapu-Est,Q2304334,8.475
Q613162,Moorea-Maiao,Q613162,8.41
Q1970268,Papara,Q1970268,8.37
Q2304273,Teva I Uta,Q2304273,8.31
Q1649742,Taputapuatea,Q1649742,8.209999999999999
Q745311,Hiva-Oa,Q745311,7.984999999999999
Q2304257,Taiarapu-Ouest,Q2304257,7.76
Q932909,Nuku-Hiva,Q932909,7.435
Q654431,Rangiroa,Q654431,6.989999999999999
Q1543922,Tumaraa,Q1543922,6.53
Q1911201,Maupiti,Q1911201,5.7700000000000005
Q968977,Huahine,Q968977,2.75
Q175479,Makemo,Q175479,2.585
Q182758,Arutua,Q182758,2.5500000000000003
Q1585966,Rurutu,Q1585966,2.5300000000000002
Q483123,Anaa,Q483123,2.455
Q1575514,Ua-Pou,Q1575514,2.36
Q971726,Nukutavake,Q971726,2.355
Q1584100,Hao,Q1584100,2.2849999999999997
Q1705290,Takaroa,Q1705290,2.2499999999999996
Q598544,Tubuai,Q598544,2.2499999999999996
Q1395587,Fangatau,Q1395587,2.2399999999999998
Q1585987,Rimatara,Q1585987,2.2399999999999998
Q61438970,Puamau,Q61438970,2.1999999999999997
Q1575523,Ua-Huka,Q1575523,2.17
Q1618079,Hikueru,Q1618079,2.155
Q1890417,Manihi,Q1890417,2.15
Q2006896,Reao,Q2006896,2.145
Q1307016,Tahuata,Q1307016,2.135
Q1965092,Napuka,Q1965092,2.135
Q339304,Raivavae,Q339304,2.125
Q1398288,Fatu-Hiva,Q1398288,2.055
Q1575508,Pukapuka,Q1575508,2.025
Q1585976,Rapa,Q1585976,1.9350000000000003
Q1649851,Tatakoto,Q1649851,1.9300000000000002
Q1527645,Tureia,Q1527645,1.8650000000000002
