id,label,source,score
Q1187041,State College,Q1187041,142.205
Q1133562,Chambersburg,Q1133562,119.92500000000001
Q963319,Jefferson Hills,Q963319,115.53
Q1010236,Norristown,Q1010236,110.38
Q1010244,West Chester,Q1010244,110.34999999999998
Q1010228,Carlisle,Q1010228,93.53500000000001
Q279890,Germantown,Q279890,91.01499999999999
Q1184857,Wilkinsburg,Q1184857,89.23500000000001
Q1184052,Monroeville,Q1184052,88.325
Q1132876,Bethel Park,Q1132876,84.33
Q1182944,Hummelstown,Q1182944,82.92000000000002
Q1185890,Pottstown,Q1185890,79.235
Q1182077,Lansdale,Q1182077,76.00000000000001
Q1133892,Columbia,Q1133892,73.46499999999999
Q1180880,West Mifflin,Q1180880,73.025
Q1010232,Doylestown,Q1010232,72.215
Q1181862,Phoenixville,Q1181862,71.67
Q7996021,Whitehall,Q7996021,70.855
Q943998,Plum,Q943998,69.12
Q1185052,Kingston,Q1185052,68.82
Q1132790,Baldwin,Q1132790,68.735
Q1132991,Braddock,Q1132991,68.695
Q1186666,Wyomissing,Q1186666,68.56
Q1184812,Huntingdon,Q1184812,67.945
Q1134073,Ephrata,Q1134073,67.89999999999999
Q1132750,Brentwood,Q1132750,67.59000000000002
Q1187804,Media,Q1187804,67.265
Q6747156,Manayunk,Q6747156,67.25499999999998
Q1182166,Hanover,Q1182166,66.695
Q969307,Latrobe,Q969307,64.92500000000001
Q1132976,Brownsville,Q1132976,64.86999999999999
Q659120,Munhall,Q659120,64.72
Q1133437,Downingtown,Q1133437,63.08000000000001
Q372248,Ambler,Q372248,62.49000000000001
Q1185864,West Homestead,Q1185864,62.12
Q1132670,Franklin Park,Q1132670,61.379999999999995
Q1133974,Elizabethtown,Q1133974,59.73499999999999
Q1185519,Millbourne,Q1185519,59.315
Q1184769,Indiana,Q1184769,58.53
Q1185802,McKees Rocks,Q1185802,58.495000000000005
Q509115,Canonsburg,Q509115,57.94
Q1181835,Malvern,Q1181835,57.23500000000001
Q694550,Gettysburg,Q694550,57.084999999999994
Q1131639,Berwick,Q1131639,57.035000000000004
Q1182069,New Hope,Q1182069,56.894999999999996
Q1133320,Beaver,Q1133320,56.805
Q1187224,Sewickley,Q1187224,56.709999999999994
Q1187103,Trafford,Q1187103,56.550000000000004
Q1181695,Lansdowne,Q1181695,56.17499999999999
Q1182142,McDonald,Q1182142,56.03
Q1133990,Darby,Q1133990,55.379999999999995
Q3055527,Pithole,Q3055527,54.24
Q1187509,Telford,Q1187509,54.0
Q1130899,Bellevue,Q1130899,53.879999999999995
Q912465,Homestead,Q912465,53.794999999999995
Q1183898,Murrysville,Q1183898,53.754999999999995
Q954774,Dunmore,Q954774,53.59
Q376959,Kutztown,Q376959,53.379999999999995
Q1132588,Bristol,Q1132588,53.115
Q352108,Adamstown,Q352108,52.715
Q1182588,Sewickley Heights,Q1182588,52.14500000000001
Q680643,Emmaus,Q680643,51.650000000000006
Q1185761,Green Tree,Q1185761,51.44499999999999
