id,label,source,score
Q41506,Stanford University,Q41506,524.09
Q49117,University of Pennsylvania,Q49117,502.67
Q49108,Massachusetts Institute of Technology,Q49108,467.10499999999996
Q174710,"University of California, Los Angeles",Q174710,347.6
Q213439,University of Virginia,Q213439,333.69000000000005
Q29052,Vanderbilt University,Q29052,331.565
Q309350,Northwestern University,Q309350,323.725
Q168751,Duke University,Q168751,311.61
Q761534,University of Georgia,Q761534,292.965
Q130965,Fordham University,Q130965,280.46
Q617433,Syracuse University,Q617433,276.76
Q777403,Washington University in St. Louis,Q777403,270.93
Q1972050,University of Johannesburg,Q1972050,268.91
Q49110,Boston University,Q49110,262.445
Q15144,University of Massachusetts Boston,Q15144,261.08000000000004
Q193727,Johns Hopkins University,Q193727,260.85
Q534643,University of the Witwatersrand,Q534643,253.245
Q170027,University of London,Q170027,249.11
Q7842,University of Tokyo,Q7842,248.79000000000002
Q670897,Arizona State University,Q670897,242.44000000000003
Q861548,Florida State University,Q861548,230.64499999999998
Q161562,California Institute of Technology,Q161562,230.21500000000003
Q738258,University of Miami,Q738258,224.365
Q216273,University of St Andrews,Q216273,223.25
Q197543,Zhejiang University,Q197543,222.595
Q16955,Tsinghua University,Q16955,219.5
Q49212,Texas A&M University,Q49212,214.29000000000002
Q1026831,California Lutheran University,Q1026831,208.01
Q129421,"University of California, Davis",Q129421,204.05500000000004
Q895457,Bowling Green State University,Q895457,201.67
Q500606,University of South Florida,Q500606,200.06499999999997
Q49167,Wesleyan University,Q49167,200.00500000000002
Q432475,University of Canterbury,Q432475,197.985
Q274486,Waseda University,Q274486,195.235
Q230899,University of Manchester,Q230899,192.82000000000002
Q149990,University of Rochester,Q149990,189.05499999999998
Q49118,Boston College,Q49118,182.44000000000003
Q184478,University of California,Q184478,182.235
Q1411222,George Mason University,Q1411222,181.09000000000003
Q2620177,College of the Holy Cross,Q2620177,181.015
Q37548,Northeastern University,Q37548,180.635
Q18575815,Industrial and Mining Water Research Unit,Q18575815,179.61
Q378014,University of al-Qarawiyyin,Q378014,177.51500000000001
Q810771,Bates College,Q810771,177.10000000000002
Q1468607,Liberty University,Q1468607,175.93500000000003
Q1045828,University of East Anglia,Q1045828,175.82
Q263064,"University of California, Santa Barbara",Q263064,175.365
Q216243,Nalanda Mahavihara,Q216243,174.195
Q495015,Fudan University,Q495015,173.7
Q143451,University of Central Florida,Q143451,172.875
Q806116,Banaras Hindu University,Q806116,171.92
Q752663,Delft University of Technology,Q752663,169.56500000000003
Q49120,Tufts University,Q49120,168.32000000000002
Q176667,IIE MSA,Q176667,167.425
Q183170,University of Texas at San Antonio,Q183170,167.35
Q65379,Virginia Tech,Q65379,165.76500000000001
Q1360303,University of Kentucky,Q1360303,164.24500000000003
Q262854,University of Lancaster,Q262854,159.935
Q6842964,Midrand Graduate Institute,Q6842964,159.57500000000002
Q866012,University of Queensland,Q866012,158.595
Q109609635,CityVarsity,Q109609635,158.57000000000002
Q4997932,Bunting Road Campus Auckland Park,Q4997932,156.90499999999997
Q165980,University of Vienna,Q165980,156.73000000000002
Q392667,Wake Forest University,Q392667,156.365
Q525169,Shanghai Jiao Tong University,Q525169,153.77
Q15142,University of Massachusetts Amherst,Q15142,152.425
Q2140778,Rochester Institute of Technology,Q2140778,152.35
Q1193547,Tulane University,Q1193547,151.04000000000002
Q604470,Shandong University,Q604470,150.465
Q1134606,Massey University,Q1134606,150.19500000000002
Q498526,San José State University,Q498526,149.51
Q49119,Brandeis University,Q49119,149.19
Q1033335,Canisius College,Q1033335,148.19
Q1378320,Swarthmore College,Q1378320,147.79000000000002
Q1781394,University of Texas at Dallas,Q1781394,146.53000000000003
Q188370,Marquette University,Q188370,146.31
Q218506,Lund University,Q218506,146.085
Q1709596,New York Institute of Technology,Q1709596,146.045
Q144488,University of Warsaw,Q144488,144.53000000000003
Q165053,Anna University,Q165053,144.265
Q995265,Bryn Mawr College,Q995265,143.41500000000002
Q1797817,Hampton University,Q1797817,143.23999999999998
Q1472358,University of Houston,Q1472358,143.195
Q1202039,"Royal Holloway, University of London",Q1202039,142.77
Q540672,Auburn University,Q540672,140.38
Q1075339,Ohio University,Q1075339,140.365
Q189441,Jagiellonian University,Q189441,139.175
Q214341,University of Amsterdam,Q214341,138.81
Q16947,Tongji University,Q16947,138.74999999999997
Q2002619,Nottingham Trent University,Q2002619,137.86
Q15570,The Chinese University of Hong Kong,Q15570,137.5
Q1026868,"California State Polytechnic University, Pomona",Q1026868,137.155
Q1204714,Pratt Institute,Q1204714,137.08
Q115376,West Virginia University,Q115376,136.905
Q174158,Hebrew University of Jerusalem,Q174158,136.305
Q1420239,Temple University,Q1420239,136.14499999999998
Q1068072,University of Delaware,Q1068072,135.72
Q13164,Moscow State University,Q13164,135.32000000000002
Q2034790,East China Normal University,Q2034790,135.06
Q49204,Smith College,Q49204,134.95000000000002
Q49205,Wellesley College,Q49205,134.73
Q173959,Al-Azhar University,Q173959,134.645
Q1061104,"University of California, San Francisco",Q1061104,133.94500000000002
Q222738,National Autonomous University of Mexico,Q222738,133.395
Q49211,Rensselaer Polytechnic Institute,Q49211,132.46
Q5617088,Lindenwood University,Q5617088,132.105
Q1682329,Tuskegee University,Q1682329,131.965
Q1052614,Utah State University,Q1052614,131.17000000000002
Q1353679,University of Nebraska–Lincoln,Q1353679,130.625
Q178972,Sun Yat-sen University,Q178972,129.86499999999998
Q219317,University of Pavia,Q219317,129.31500000000003
Q815352,California State University,Q815352,128.86499999999998
Q336264,Kyoto University,Q336264,128.83
