id,label,source,score
Q111973085,2023 World Snooker Championship,Q111973085,158.38
Q106807116,2022 World Snooker Championship,Q106807116,153.185
Q59919350,2019 World Snooker Championship,Q59919350,138.5
Q65066881,2020 World Snooker Championship,Q65066881,136.36499999999998
Q104561718,2021 World Snooker Championship,Q104561718,132.815
Q30637554,2018 World Snooker Championship,Q30637554,123.205
Q28719424,2017 World Snooker Championship,Q28719424,117.63499999999999
Q975375,Triple Crown,Q975375,114.24
Q26157694,2016 Paul Hunter Classic,Q26157694,111.25999999999999
Q15991182,2014 World Snooker Championship,Q15991182,111.19
Q1285296,2002 World Snooker Championship,Q1285296,110.775
Q22098459,2016 World Snooker Championship,Q22098459,109.875
Q9177257,2013 World Snooker Championship,Q9177257,101.6
Q14346319,European Tour 2013/2014 – Event 3,Q14346319,100.80000000000001
Q442246,2011 Paul Hunter Classic,Q442246,100.73
Q30530085,2017 Paul Hunter Classic,Q30530085,100.085
Q610195,Players Tour Championship 2011/2012 – Event 9,Q610195,99.67500000000001
Q18810435,European Tour 2014/2015 – Event 6,Q18810435,99.49
Q15137681,European Tour 2013/2014 – Event 6,Q15137681,99.38499999999999
Q17556037,2014 Paul Hunter Classic,Q17556037,98.35
Q1585215,2005 World Snooker Championship,Q1585215,98.165
Q14346337,2013 Paul Hunter Classic,Q14346337,97.875
Q18432359,2015 World Snooker Championship,Q18432359,97.75
Q550702,2012 World Snooker Championship,Q550702,97.695
Q87075043,2020 Gibraltar Open,Q87075043,97.22500000000001
Q20797957,2015 Paul Hunter Classic,Q20797957,97.215
Q20798411,Ladies World Snooker Championship,Q20798411,96.44
Q21814360,2016 Gdynia Open,Q21814360,95.58999999999999
Q1597942,Players Tour Championship 2011/2012 – Event 7,Q1597942,94.91499999999999
Q2701189,1999 World Snooker Championship,Q2701189,94.83500000000001
Q241975,Players Tour Championship 2011/2012 – Event 2,Q241975,94.45
Q21007821,European Tour 2015/16 – Event 3,Q21007821,94.17
Q1627047,2011 World Cup,Q1627047,94.09500000000001
Q111944905,2022 UK Championship,Q111944905,93.92500000000001
Q550698,2011 World Snooker Championship,Q550698,93.52
Q2060309,2012 Paul Hunter Classic,Q2060309,93.025
Q264339,2010 World Snooker Championship,Q264339,92.72
Q17985259,European Tour 2014/2015 – Event 3,Q17985259,92.64999999999999
Q1165859,IBSF World Snooker Championship,Q1165859,92.56
Q1322204,Players Tour Championship 2011/2012 – Event 3,Q1322204,91.875
Q1769170,1985 World Snooker Championship,Q1769170,90.88499999999999
Q1324893,Players Tour Championship 2011/2012 – Event 5,Q1324893,90.825
Q106803045,2022 Welsh Open,Q106803045,90.51
Q591335,1987 World Snooker Championship,Q591335,89.67
Q561489,2010 Paul Hunter Classic,Q561489,89.325
Q545433,Players Tour Championship 2011/2012 – Event 1,Q545433,89.11500000000001
Q2546264,Players Tour Championship 2011/2012 – Event 8,Q2546264,88.935
Q2118918,1989 World Snooker Championship,Q2118918,87.915
Q29625357,Q School 2017 – Event 1,Q29625357,87.22500000000001
Q18354264,European Tour 2014/2015 – Event 4,Q18354264,87.045
Q970188,2006 World Snooker Championship,Q970188,86.595
Q29625378,Q School 2017 – Event 2,Q29625378,86.56
Q285417,1988 World Snooker Championship,Q285417,86.47
Q84381806,2020 Snooker Shoot-Out,Q84381806,86.465
Q1671630,2001 World Snooker Championship,Q1671630,86.45
Q1465628,2008 World Snooker Championship,Q1465628,86.12
Q612943,European Tour 2012/2013 – Event 5,Q612943,85.62
Q378654,1998 World Snooker Championship,Q378654,85.55000000000001
Q18602388,European Tour 2014/2015 – Event 5,Q18602388,85.13499999999999
Q17376086,European Tour 2014/2015 – Event 1,Q17376086,84.94999999999999
Q14846667,European Tour 2013/2014 – Event 5,Q14846667,84.865
Q15438146,European Tour 2013/2014 – Event 8,Q15438146,84.39
Q21105487,European Tour 2015/2016 – Event 4,Q21105487,84.29
Q585584,2004 World Snooker Championship,Q585584,83.94000000000001
Q179187,Players Tour Championship 2011/2012 – Event 10,Q179187,83.52
Q55901856,2018 Paul Hunter Classic,Q55901856,83.37
Q2118654,1986 World Snooker Championship,Q2118654,82.7
Q20743968,European Tour 2015/2016 – Event 1,Q20743968,82.67500000000001
Q39055242,2018 Gibraltar Open,Q39055242,80.505
Q1329668,Players Tour Championship 2011/2012 – Event 11,Q1329668,80.195
Q21187633,European Tour 2015/2016 – Event 5,Q21187633,79.63499999999999
Q55391373,2018 UK Championship,Q55391373,79.53500000000001
Q2565998,Players Tour Championship 2010/2011 – Event 4,Q2565998,79.25
Q550694,2009 World Snooker Championship,Q550694,79.00999999999999
Q1291461,2010 World Open,Q1291461,78.58
Q591470,1984 World Snooker Championship,Q591470,78.44
Q105137447,2021 Welsh Open,Q105137447,77.87
Q24046058,Q-School 2016 – Event 1,Q24046058,77.63
Q2565462,Players Tour Championship 2010/2011 – Event 3,Q2565462,77.53500000000001
Q2558488,2005 UK Championship,Q2558488,77.42500000000001
Q1284862,European Tour 2012/2013 – Event 2,Q1284862,77.065
Q2088596,Players Tour Championship 2010/2011 – Event 6,Q2088596,77.06
Q2565977,Players Tour Championship 2010/2011 – Event 2,Q2565977,76.77499999999999
Q2088588,Players Tour Championship 2010/2011 – Event 5,Q2088588,76.685
Q743331,Players Tour Championship 2011/2012 – Event 6,Q743331,76.49
Q1894070,Euro Players Tour Championship 2010/2011 – Event 2,Q1894070,76.295
Q4038343,2004 European Open,Q4038343,76.12499999999999
Q65975443,2019 China Championship,Q65975443,76.12499999999999
Q39055235,2017 UK Championship,Q39055235,75.58500000000001
Q106725829,2021 UK Championship,Q106725829,75.58500000000001
Q112361598,2022 Northern Ireland Open,Q112361598,75.415
Q2665777,2006 UK Championship,Q2665777,75.41000000000001
Q60747478,2019 Gibraltar Open,Q60747478,75.26499999999999
Q4147713,2002 LG Cup,Q4147713,74.93499999999999
Q2701173,2000 World Snooker Championship,Q2701173,74.89000000000001
Q28659298,2017 Gibraltar Open,Q28659298,74.815
Q1003680,European Tour 2012/2013 – Event 4,Q1003680,74.595
Q107132245,2021 British Open,Q107132245,74.515
Q60796047,2019 UK Championship,Q60796047,74.345
Q605517,1991 World Snooker Championship,Q605517,74.28
Q1536389,2007 World Snooker Championship,Q1536389,74.115
Q12813274,2013 Wuxi Classic,Q12813274,73.87500000000001
Q4509020,2000 UK Championship,Q4509020,73.835
Q2592811,European Tour 2012/2013 – Event 6,Q2592811,73.63
Q39071029,2018 China Open,Q39071029,73.55
Q24191862,2016 World Open,Q24191862,73.41
Q2565987,Players Tour Championship 2010/2011 – Event 1,Q2565987,73.355
Q2470942,1975 World Snooker Championship,Q2470942,73.195
Q99197838,September 2020 European Masters,Q99197838,73.175
Q2089775,Euro Players Tour Championship 2010/2011 – Event 4,Q2089775,73.17
Q60745570,2019 Welsh Open,Q60745570,72.76
Q13365149,2013 Australian Goldfields Open,Q13365149,72.11999999999999
Q112328385,2022 European Masters (2),Q112328385,72.03500000000001
Q14945940,2013 International Championship,Q14945940,72.03500000000001
Q26268667,2016 Shanghai Masters,Q26268667,72.03
Q39071020,2017 Scottish Open,Q39071020,71.965
Q84381729,2020 Welsh Open,Q84381729,71.615
Q443710,Players Tour Championship 2011/2012 – Event 12,Q443710,71.55
Q64342020,2019 International Championship,Q64342020,71.355
Q58946369,2018 Scottish Open,Q58946369,71.315
Q60746991,2019 China Open,Q60746991,71.24
Q26847051,2016 European Masters,Q26847051,71.17999999999999
Q39071025,2018 Welsh Open,Q39071025,71.00000000000001
Q1860459,1980 World Snooker Championship,Q1860459,70.96000000000001
Q15297982,2014 World Open (snooker),Q15297982,70.75999999999999
Q27688560,2017 Welsh Open,Q27688560,70.66000000000001
Q75636123,January 2020 European Masters,Q75636123,70.61
Q13360584,European Tour 2013/2014 – Event 1,Q13360584,70.23
Q17479666,2014 Shanghai Masters,Q17479666,70.14
Q106800727,2022 Turkish Masters,Q106800727,70.13
Q15730371,2014 China Open (snooker),Q15730371,70.06
Q33063245,2017 World Open,Q33063245,70.05
Q27096896,2016 English Open,Q27096896,70.00500000000001
Q1892069,1983 World Snooker Championship,Q1892069,69.955
Q18061332,2014 International Championship,Q18061332,69.905
Q28835908,2017 Shanghai Masters,Q28835908,69.865
Q14299011,2013 Shanghai Masters,Q14299011,69.75999999999999
Q27676037,2016 Northern Ireland Open,Q27676037,69.655
Q26879072,2016 International Championship,Q26879072,69.55499999999999
Q78669652,2020 German Masters,Q78669652,69.52000000000001
Q20751296,2015 Shanghai Masters,Q20751296,69.41000000000001
Q56872936,2018 English Open,Q56872936,69.39
Q27680782,2016 Scottish Open,Q27680782,69.22500000000001
Q39071017,2017 English Open,Q39071017,69.045
Q18423783,2015 China Open,Q18423783,68.91000000000001
Q14404933,2013 Indian Open,Q14404933,68.46
Q39055233,2017 International Championship,Q39055233,68.26
Q104854837,2021 Snooker Shoot Out,Q104854837,68.02000000000001
Q55404351,2018 World Open,Q55404351,67.915
Q481452,Euro Players Tour Championship 2010/2011 – Event 3,Q481452,67.85000000000001
Q19428349,2015 Indian Open,Q19428349,67.685
Q56872913,2018 International Championship,Q56872913,67.55999999999999
Q16929485,2014 Australian Goldfields Open,Q16929485,67.55999999999999
Q2559209,2007 Welsh Open,Q2559209,67.54
Q24176276,2016 Indian Open,Q24176276,67.425
Q18430924,2015 Welsh Open,Q18430924,67.375
Q1088360,2003 UK Championship,Q1088360,67.37499999999999
Q28124405,2017 China Open,Q28124405,67.16499999999999
Q33060536,2017 European Masters,Q33060536,67.14
Q21999755,2016 Welsh Open,Q21999755,67.12
Q57668518,2018 Northern Ireland Open,Q57668518,67.10000000000001
Q39055234,2017 Northern Ireland Open,Q39055234,67.02000000000001
Q52202825,Q School 2018 – Event 2,Q52202825,66.99
Q22672529,2016 China Open,Q22672529,66.83500000000001
Q66424302,2019 World Open,Q66424302,66.535
Q56065752,2018 European Masters,Q56065752,66.51
Q923633,1990 World Snooker Championship,Q923633,66.485
Q1635751,Euro Players Tour Championship 2010/2011 – Event 6,Q1635751,66.415
Q1891222,1982 World Snooker Championship,Q1891222,66.28500000000001
Q13420097,Asian Tour 2013/2014 – Event 1,Q13420097,66.045
Q111915687,2022 British Open,Q111915687,65.99499999999999
Q16929484,2014 Wuxi Classic,Q16929484,65.76
Q17167728,Asian Tour 2014/2015 – Event 1,Q17167728,65.475
Q52201079,Q School 2018 – Event 1,Q52201079,65.375
Q112845625,2023 Snooker Shoot Out,Q112845625,65.33000000000001
Q106800918,2021 Northern Ireland Open,Q106800918,65.17999999999999
Q56065779,2018 China Championship,Q56065779,65.03500000000001
Q4147714,2003 LG Cup,Q4147714,64.885
Q24175100,2016 Riga Masters,Q24175100,64.84
Q107586883,2022 European Masters (1),Q107586883,64.72
Q21089481,Asian Tour 2015/2016 – Event 1,Q21089481,64.155
Q55917265,2019 Indian Open,Q55917265,64.14500000000001
Q39055239,2018 Snooker Shoot-Out,Q39055239,64.11999999999999
Q106802903,2021 Scottish Open,Q106802903,64.09500000000001
Q33060524,2017 Indian Open,Q33060524,63.905
Q52202899,Q School 2018 – Event 3,Q52202899,63.75999999999999
Q1088396,2004 Welsh Open,Q1088396,63.73
Q106916692,Q School 2021 – Event 1,Q106916692,63.665
Q54843434,2018 Riga Masters,Q54843434,63.514999999999986
Q21557903,2015 IBSF World Snooker Championship – Men's,Q21557903,63.28000000000001
Q29920581,2017 Riga Masters,Q29920581,63.2
Q24046059,Q-School 2016 – Event 2,Q24046059,63.19
Q21000780,2015 International Championship,Q21000780,63.150000000000006
Q18325620,Asian Tour 2014/2015 – Event 2,Q18325620,63.1
Q4041608,2004 Irish Masters,Q4041608,63.065
Q4041604,2003 Irish Masters,Q4041604,62.865
Q4035453,2003 British Open,Q4035453,62.845000000000006
Q4339798,2003 Scottish Open,Q4339798,62.745000000000005
Q4047074,2004 Players Championship,Q4047074,62.72
Q20031677,2015 Australian Goldfields Open,Q20031677,62.25
Q2666003,2007 Malta Cup,Q2666003,62.22
Q481451,Euro Players Tour Championship 2010/2011 – Event 5,Q481451,62.14
Q60711962,2019 Snooker Shoot-Out,Q60711962,62.06
Q107579903,2022 Snooker Shoot Out,Q107579903,62.004999999999995
Q4038340,2003 European Open,Q4038340,61.879999999999995
Q106920703,Q School 2021 – Event 2,Q106920703,61.85999999999999
Q4509019,1999 UK Championship,Q4509019,61.800000000000004
Q107587120,2022 Gibraltar Open,Q107587120,61.79500000000001
Q112505250,2023 German Masters,Q112505250,61.71000000000001
Q2559477,2003 Welsh Open,Q2559477,61.675000000000004
Q101210297,2020 UK Championship,Q101210297,61.379999999999995
Q112500669,2022 Scottish Open,Q112500669,61.215
Q106920755,Q School 2021 – Event 3,Q106920755,60.910000000000004
Q18430630,2014 UK Championship,Q18430630,60.720000000000006
Q2471084,1976 World Snooker Championship,Q2471084,60.415
Q15141773,2013 UK Championship,Q15141773,60.30500000000001
Q662574,1981 World Snooker Championship,Q662574,60.20000000000002
Q112730880,2023 Welsh Open,Q112730880,60.2
Q2947093,2013 Welsh Open,Q2947093,60.04
Q28742315,2017 Snooker Shoot-Out,Q28742315,59.769999999999996
Q4511537,2009 Six-red World Championship,Q4511537,59.635000000000005
Q106803527,2022 German Masters,Q106803527,59.515
Q21482176,2015 UK Championship,Q21482176,59.260000000000005
Q4147708,1999 Grand Prix,Q4147708,59.220000000000006
Q2470903,1964–68 World Snooker Championships,Q2470903,58.915
