id,label,source,score
Q5389,Olympic Games,Q5389,534.125
Q869121,European Figure Skating Championships,Q869121,506.085
Q285389,World Figure Skating Championships,Q285389,496.40999999999997
Q1853265,United States Figure Skating Championships,Q1853265,474.64
Q1861055,Canadian Figure Skating Championships,Q1861055,422.78499999999997
Q19317,FIFA World Cup,Q19317,394.79
Q181336,Dakar Rally,Q181336,364.03999999999996
Q74804,FIS Ski Jumping World Cup,Q74804,329.79999999999995
Q82414,Winter Olympic Games,Q82414,324.6
Q720605,water polo at the Summer Olympics,Q720605,322.935
Q794564,Biathlon World Cup,Q794564,314.295
Q1851026,French Figure Skating Championships,Q1851026,301.56999999999994
Q159821,Summer Olympic Games,Q159821,284.86
Q552835,German Figure Skating Championships,Q552835,282.39000000000004
Q178340,Commonwealth Games,Q178340,275.715
Q132377,Davis Cup,Q132377,274.135
Q188317,association football at the Summer Olympics,Q188317,268.86
Q5965161,Nordic Figure Skating Championships,Q5965161,263.03
Q819961,World Series of Poker,Q819961,261.885
Q2397410,British Figure Skating Championships,Q2397410,259.84
Q10259870,Grand Prix of Long Beach,Q10259870,253.855
Q18760,UEFA Europa League,Q18760,251.04000000000008
Q223366,FIFA Club World Cup,Q223366,248.52499999999998
Q76800,ADCC Submission Wrestling World Championship,Q76800,244.375
Q1839475,Bobsleigh European Championship,Q1839475,240.62
Q910409,PGA Tour,Q910409,240.26
Q1396170,All England Badminton Championships,Q1396170,239.47500000000005
Q1318642,World Junior Figure Skating Championships,Q1318642,237.5
Q15847833,Snowboard World Junior Championships,Q15847833,237.22499999999997
Q715044,athletics at the Summer Olympics,Q715044,235.45499999999998
Q184795,Copa Libertadores,Q184795,232.94000000000003
Q280275,Masters Tournament,Q280275,232.18000000000004
Q32096,Super Bowl,Q32096,230.11
Q552161,Nebelhorn Trophy,Q552161,229.89499999999998
Q1851677,Skate Canada International,Q1851677,227.36
Q206984,Billie Jean King Cup,Q206984,226.99
Q182473,Intercontinental Cup,Q182473,222.57
Q190163,Ice Hockey World Championships,Q190163,222.49500000000003
Q5450960,Finswimming World Championships,Q5450960,221.80500000000004
Q5689414,Head of the River,Q5689414,217.995
Q502948,World Snooker Championship,Q502948,216.05499999999998
Q41520,Wimbledon Championships,Q41520,215.63000000000002
Q2032961,Estonian Figure Skating Championships,Q2032961,214.68500000000006
Q1632739,Rising Stars Challenge,Q1632739,214.33999999999997
Q114581,ice hockey at the Olympic Games,Q114581,213.02499999999998
Q428303,Chess Olympiad,Q428303,211.82500000000002
Q16642,Six Nations Championship,Q16642,210.70500000000004
Q55629,Epsom Derby,Q55629,207.63
