id,label,source,score
Q379873,Who Framed Roger Rabbit,Q379873,322.12000000000006
Q6074,Star Wars Episode VII: The Force Awakens,Q6074,267.28999999999996
Q6144664,Inside Out,Q6144664,226.39
Q19946102,Beauty and the Beast,Q19946102,219.53000000000003
Q108745,Ghostbusters,Q108745,213.125
Q165713,Star Wars: Episode I – The Phantom Menace,Q165713,199.57999999999998
Q171048,Toy Story,Q171048,194.71500000000003
Q116852,Batman,Q116852,184.315
Q193695,The Wizard of Oz,Q193695,172.97000000000003
Q492214,Ghostbusters II,Q492214,163.57
Q14566553,Fifty Shades of Grey,Q14566553,159.19500000000002
Q174385,Alice in Wonderland,Q174385,155.5
Q102448,Harry Potter and the Prisoner of Azkaban,Q102448,149.87999999999997
Q209170,Mary Poppins,Q209170,142.04
Q1046295,The Princess Diaries,Q1046295,140.445
Q490464,Enchanted,Q490464,136.1
Q18954,Tron: Legacy,Q18954,130.48999999999998
Q235347,John Carter,Q235347,129.785
Q216153,A Bug's Life,Q216153,128.295
Q14847067,Into the Woods,Q14847067,127.28999999999999
Q172271,Maleficent,Q172271,126.96
Q183555,Pirates of the Caribbean: On Stranger Tides,Q183555,124.58000000000003
Q187726,"Monsters, Inc.",Q187726,122.705
Q10350033,Pirates of the Caribbean: Dead Men Tell No Tales,Q10350033,121.96499999999999
Q1345920,Song of the South,Q1345920,114.21499999999999
Q318428,Wallace & Gromit: The Curse of the Were-Rabbit,Q318428,111.45
Q222023,The Chronicles of Narnia: Prince Caspian,Q222023,108.45
Q24272881,Mary Poppins Returns,Q24272881,107.94500000000001
Q175607,The Reluctant Dragon,Q175607,107.245
Q3474574,Saving Mr. Banks,Q3474574,107.22500000000001
Q161087,Pirates of the Caribbean: Dead Man's Chest,Q161087,105.755
Q465087,The Jazz Singer,Q465087,103.24000000000001
Q1657080,Planes,Q1657080,102.77000000000001
Q156401,Chicken Run,Q156401,102.76499999999999
Q109331,Back to the Future Part II,Q109331,101.11
Q485803,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Q485803,98.05000000000001
Q945138,Bedknobs and Broomsticks,Q945138,96.66000000000001
Q19689203,The BFG,Q19689203,95.565
Q4120951,Muppets Most Wanted,Q4120951,93.395
Q602094,The Flintstones,Q602094,93.015
Q387348,Alvin and the Chipmunks,Q387348,92.97500000000001
Q24301991,Christopher Robin,Q24301991,92.38
Q54274,Pirates of the Caribbean: At World's End,Q54274,92.015
Q486822,Robin Hood: Prince of Thieves,Q486822,91.575
Q548919,The Lone Ranger,Q548919,91.285
Q25043,Monty Python and the Holy Grail,Q25043,88.28000000000002
Q241958,Gremlins,Q241958,87.98
Q966690,Osmosis Jones,Q966690,83.565
Q646389,Hook,Q646389,82.94
Q1740704,The Rocketeer,Q1740704,80.995
Q714721,The Muppet Christmas Carol,Q714721,76.715
Q1332299,Pete's Dragon,Q1332299,76.405
Q7820305,Tomorrowland,Q7820305,75.49
Q378311,Alvin and the Chipmunks: The Squeakquel,Q378311,74.31
Q17485699,Alice Through the Looking Glass,Q17485699,73.745
Q1131380,James and the Giant Peach,Q1131380,71.98
Q1214915,The Muppets Take Manhattan,Q1214915,71.38499999999999
Q64110,"20,000 Leagues Under the Sea",Q64110,70.92999999999999
Q1253366,The Smurfs 2,Q1253366,70.84
Q303678,Alvin and the Chipmunks: Chipwrecked,Q303678,69.55
Q19801728,Alvin and the Chipmunks: The Road Chip,Q19801728,68.26
Q220591,Hannah Montana: The Movie,Q220591,68.255
Q626483,Tron,Q626483,67.265
Q934036,Fiddler on the Roof,Q934036,67.03
Q283134,Supergirl,Q283134,66.05
Q939084,The Flintstones in Viva Rock Vegas,Q939084,64.525
Q15043347,Million Dollar Arm,Q15043347,63.535
Q22662385,Fifty Shades Darker,Q22662385,63.514999999999986
Q155476,The Fast and the Furious,Q155476,60.105
Q1196110,The Pagemaster,Q1196110,59.98499999999999
Q1788520,Muppet Treasure Island,Q1788520,59.905
Q858840,Last Action Hero,Q858840,59.39500000000001
Q941944,Popeye,Q941944,57.519999999999996
Q1139454,The Straight Story,Q1139454,57.48499999999999
Q1170322,The Silence of the Hams,Q1170322,57.13499999999999
Q24301388,A Wrinkle in Time,Q24301388,56.919999999999995
Q431140,Hocus Pocus,Q431140,56.79
Q2471434,Victory Through Air Power,Q2471434,56.510000000000005
Q1426318,Time Bandits,Q1426318,56.355
Q500044,The Lady Vanishes,Q500044,56.25999999999999
Q388360,National Treasure: Book of Secrets,Q388360,54.595
Q2624855,Something Wicked This Way Comes,Q2624855,54.025000000000006
Q1218526,The Great Muppet Caper,Q1218526,53.83
Q1025096,Caddyshack II,Q1025096,53.44499999999999
Q230552,Back to the Future Part III,Q230552,53.305
Q245172,Prince of Persia: The Sands of Time,Q245172,53.165
Q15104217,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Q15104217,53.14
Q18031184,The Finest Hours,Q18031184,52.78
Q503033,The Final Countdown,Q503033,52.355
Q168602,The Man with the Iron Fists,Q168602,52.325
Q20031748,The Founder,Q20031748,52.22
Q3234280,Márcio Apagil,Q3234280,52.105
Q1097616,Rudyard Kipling's The Jungle Book,Q1097616,51.98500000000001
Q53115,High School Musical 3: Senior Year,Q53115,51.760000000000005
Q1423849,Reality Bites,Q1423849,51.59
Q587921,Garfield: A Tail of Two Kitties,Q587921,51.004999999999995
Q1320985,Mars Needs Moms,Q1320985,50.66
Q110550428,Navalny,Q110550428,50.31999999999999
Q568928,Garfield: The Movie,Q568928,50.17
Q25136586,Early Man,Q25136586,49.66
Q1279412,Glory Road,Q1279412,49.465
Q24290097,The Nutcracker and the Four Realms,Q24290097,49.245
Q477865,The Sorcerer's Apprentice,Q477865,49.129999999999995
Q508931,The Three Musketeers,Q508931,48.56
Q304029,The Black Hole,Q304029,48.285
Q961039,The Story of Robin Hood and His Merrie Men,Q961039,48.03
Q309366,National Treasure,Q309366,47.64
Q983912,Ghosts of the Abyss,Q983912,47.425
Q20921603,Queen of Katwe,Q20921603,47.185
Q316555,The NeverEnding Story,Q316555,46.965
Q1845888,The Watcher in the Woods,Q1845888,46.71000000000001
Q107675912,The Munsters,Q107675912,45.94500000000001
Q1217234,The Parent Trap,Q1217234,45.775000000000006
Q8594,101 Dalmatians,Q8594,45.379999999999995
Q729782,The Parent Trap,Q729782,44.845
Q1312200,Miracle,Q1312200,44.74
Q206437,The Happiest Millionaire,Q206437,44.18
Q1367163,Swiss Family Robinson,Q1367163,43.29
Q156519,Around the World in 80 Days,Q156519,43.28
