id,label,source,score
Q102083,knight,Q102083,165.37
Q209690,Sir,Q209690,147.155
Q188751,Caesar,Q188751,145.295
Q842606,Roman emperor,Q842606,141.89
Q116,monarch,Q116,135.69500000000002
Q889870,despot,Q889870,127.005
Q37110,pharaoh,Q37110,123.42500000000001
Q595038,Empress of Japan,Q595038,123.255
Q165503,baron,Q165503,121.775
Q39018,emperor,Q39018,117.65
Q549449,Prince of Orange,Q549449,112.255
Q3519259,count,Q3519259,107.97500000000001
Q1998748,Zen master,Q1998748,107.54999999999998
Q1294765,Monarch of Norway,Q1294765,105.835
Q22881,Prince-Bishop,Q22881,103.655
Q65087855,Akkadian royal titulary,Q65087855,96.57
Q833163,Knight Bachelor,Q833163,92.72000000000001
Q2747456,prince,Q2747456,92.36
Q43292,Sultan,Q43292,92.335
Q181765,Holy Roman Emperor,Q181765,92.01
Q5312919,Duke Yansheng,Q5312919,91.055
Q170305,satrap,Q170305,90.585
Q166886,duke,Q166886,90.38499999999999
Q719039,queen consort,Q719039,85.94
Q107905,king of Sparta,Q107905,85.92500000000001
Q622601,Grand Master,Q622601,81.55000000000001
Q1151000,Tusi,Q1151000,81.33000000000001
Q3276071,Grand Duke of Luxembourg,Q3276071,80.80000000000001
Q643330,porphyrogenitos,Q643330,80.365
Q622602,king of Macedon,Q622602,80.2
Q768995,Datu,Q768995,80.10500000000002
Q180729,Prince of Wales,Q180729,79.16000000000001
Q651267,Tulku,Q651267,78.46000000000001
Q938153,King of Kings,Q938153,78.39
Q12097,king,Q12097,78.375
Q211804,Augustus,Q211804,75.405
Q613006,Nizam of Hyderabad,Q613006,71.035
Q185902,viscount,Q185902,70.92999999999999
Q12826225,Lord,Q12826225,68.745
Q2457774,Prince of Monaco,Q2457774,68.29
Q932075,Earl of Devon,Q932075,66.545
Q521109,Duke of Norfolk,Q521109,65.275
Q181888,khan,Q181888,64.89
Q956588,Earl of Pembroke,Q956588,64.455
Q617921,Baron Rothschild,Q617921,64.00499999999998
Q2914468,life peer,Q2914468,63.775000000000006
Q2639920,Grand Duke of Lithuania,Q2639920,63.265
Q824569,Duke of Edinburgh,Q824569,62.115
Q754188,Basileus,Q754188,61.955
Q337222,Duke of York,Q337222,61.29
Q1277265,Earl of Derby,Q1277265,60.254999999999995
Q202802,Earl of Warwick,Q202802,60.059999999999995
Q577017,ban,Q577017,59.77499999999999
Q42377846,Frataraka,Q42377846,59.74
Q2038896,Imperator totius Hispaniae,Q2038896,59.68
Q11009654,peerage of England,Q11009654,58.575
Q22722,Prince-Elector,Q22722,58.28
Q2494846,Duke of Cornwall,Q2494846,57.29
Q1128240,earl,Q1128240,57.125
Q2228475,Sayadaw,Q2228475,57.06500000000001
Q579431,British Princess,Q579431,56.06999999999999
Q4115925,Sultan of Egypt,Q4115925,54.865
Q1869887,Lord Lovat,Q1869887,54.78000000000001
Q780258,Baron Ashburton,Q780258,54.19999999999999
Q4862464,Baron Henley,Q4862464,53.355
Q2498120,Prince of Polotsk,Q2498120,53.260000000000005
Q693614,King of Jerusalem,Q693614,52.535000000000004
Q937346,Earl of Shrewsbury,Q937346,52.45
Q4862536,Baron Kensington,Q4862536,51.78
Q4862221,Baron Carew,Q4862221,51.120000000000005
Q4862463,Baron Henniker,Q4862463,50.77
Q1277289,Earl of Essex,Q1277289,50.655
Q1642939,Shirvanshah,Q1642939,50.44499999999999
Q1170228,Earl of Huntingdon,Q1170228,49.92
Q244741,viceroy,Q244741,49.824999999999996
Q808652,Baron Oranmore and Browne,Q808652,49.65
Q6679219,Lord Elphinstone,Q6679219,49.305
Q808583,Baron Acton,Q808583,49.160000000000004
Q4862764,Baron Rossmore,Q4862764,49.06
Q4862389,Baron Gerard,Q4862389,49.044999999999995
