id,label,source,score
Q757236,2014 FIFA World Cup qualification – UEFA Group A,Q757236,96.67500000000001
Q30687960,2019 Rugby World Cup Pool D,Q30687960,83.99000000000001
Q30688026,2019 Rugby World Cup Pool A,Q30688026,83.04
Q30688027,2019 Rugby World Cup Pool B,Q30688027,79.85500000000002
Q30688028,2019 Rugby World Cup Pool C,Q30688028,76.595
Q43214797,2018 FIFA World Cup Group F,Q43214797,72.855
Q108661126,2022 IIHF World Championship Group A,Q108661126,71.845
Q111435467,2022 FIFA World Cup Group B,Q111435467,71.17999999999999
Q110710380,2022 AFC Women's Asian Cup knockout stage,Q110710380,70.875
Q108661127,2022 IIHF World Championship Group B,Q108661127,70.605
Q31189406,2018 FIFA World Cup Group B,Q31189406,70.015
Q16949056,1938 FIFA World Cup qualification Group 1,Q16949056,69.235
Q31189405,2018 FIFA World Cup Group A,Q31189405,68.575
Q43214817,2018 FIFA World Cup Group G,Q43214817,68.14
Q31189413,2018 FIFA World Cup Group E,Q31189413,68.02
Q43402681,2018 Fed Cup World Group,Q43402681,67.905
Q1068414,UEFA Euro 2008 qualifying Group A,Q1068414,67.755
Q31189412,2018 FIFA World Cup Group D,Q31189412,67.39999999999999
Q315032,2006 FIFA World Cup Group A,Q315032,67.175
Q31189411,2018 FIFA World Cup Group C,Q31189411,67.125
Q28726776,2017 Fed Cup World Group,Q28726776,66.79
Q2446739,2011 Fed Cup World Group,Q2446739,66.22500000000001
Q4568057,1954 FIFA World Cup qualification Group 1,Q4568057,66.005
Q18348709,2015 Fed Cup World Group,Q18348709,65.925
Q20806385,2016 Fed Cup World Group,Q20806385,65.74
Q65064154,1931 International Lawn Tennis Challenge Europe Zone,Q65064154,65.47
Q43214843,2018 FIFA World Cup Group H,Q43214843,65.41
Q736249,UEFA Euro 2008 qualifying Group C,Q736249,65.345
Q65048016,2019 Davis Cup Americas Zone Group III,Q65048016,64.935
Q1148775,UEFA Euro 2008 qualifying Group D,Q1148775,64.12
Q1068428,UEFA Euro 2008 qualifying Group E,Q1068428,63.800000000000004
Q48077097,UEFA Euro 2020 qualifying play-offs,Q48077097,63.42499999999999
Q10260333,2014 FIFA World Cup Group D,Q10260333,62.88499999999999
Q847608,2014 FIFA World Cup qualification – UEFA Group H,Q847608,62.85
Q2612601,2011 Davis Cup Europe/Africa Zone,Q2612601,62.48500000000001
Q4572297,1966 FIFA World Cup qualification – UEFA Group 3,Q4572297,61.33500000000001
Q59348850,UEFA Euro 2020 qualifying Group I,Q59348850,61.29
Q10260330,2014 FIFA World Cup Group A,Q10260330,60.73999999999999
Q111435477,2022 FIFA World Cup Group E,Q111435477,60.715
Q1353075,2006 FIFA World Cup qualification – UEFA Group 3,Q1353075,60.629999999999995
Q601980,2014 FIFA World Cup qualification – UEFA Group B,Q601980,60.475
Q1077311,UEFA Euro 2008 qualifying Group B,Q1077311,60.43
Q15808330,UEFA Euro 2016 qualifying Group D,Q15808330,60.22
Q15808369,UEFA Euro 2016 qualifying Group E,Q15808369,59.765
Q752354,UEFA Euro 2012 qualifying Group E,Q752354,59.745000000000005
Q10260336,2014 FIFA World Cup Group G,Q10260336,59.675000000000004
Q4572303,1966 FIFA World Cup qualification – UEFA Group 8,Q4572303,59.34
Q4572302,1966 FIFA World Cup qualification – UEFA Group 7,Q4572302,59.34
Q111435469,2022 FIFA World Cup Group C,Q111435469,59.215
Q531119,UEFA Euro 2012 qualifying Group C,Q531119,58.93
Q84568136,2020 Fed Cup Europe/Africa Zone,Q84568136,58.81
Q111435473,2022 FIFA World Cup Group D,Q111435473,58.78
Q591184,2014 FIFA World Cup qualification – UEFA Group D,Q591184,58.765
Q1192920,2006 FIFA World Cup qualification – UEFA Group 2,Q1192920,58.54
Q426659,2014 FIFA World Cup qualification – UEFA Group C,Q426659,58.48
Q59348852,UEFA Euro 2020 qualifying Group J,Q59348852,58.44999999999999
Q510860,2006 FIFA World Cup qualification – UEFA Group 1,Q510860,58.254999999999995
Q111435481,2022 FIFA World Cup Group G,Q111435481,58.19500000000001
Q4572299,1966 FIFA World Cup qualification – UEFA Group 5,Q4572299,58.105
Q15807025,UEFA Euro 2016 qualifying Group H,Q15807025,57.95
Q2436799,2012 Davis Cup Europe/Africa Zone,Q2436799,57.559999999999995
Q15807019,UEFA Euro 2016 qualifying Group B,Q15807019,57.49
Q719943,UEFA Euro 2012 qualifying Group B,Q719943,57.294999999999995
Q59348847,UEFA Euro 2020 qualifying Group F,Q59348847,57.265
Q752352,UEFA Euro 2012 qualifying Group F,Q752352,57.19500000000001
Q1148730,UEFA Euro 2008 qualifying Group G,Q1148730,57.08
Q845127,2014 FIFA World Cup qualification – UEFA Group G,Q845127,56.96000000000001
Q15807018,UEFA Euro 2016 qualifying Group A,Q15807018,56.379999999999995
Q4589409,1994 FIFA World Cup qualification – UEFA Group 3,Q4589409,56.355
Q10260332,2014 FIFA World Cup Group B,Q10260332,56.245
Q10260335,2014 FIFA World Cup Group E,Q10260335,56.23500000000001
Q111435483,2022 FIFA World Cup Group H,Q111435483,56.224999999999994
Q72388401,UEFA Euro 2020 Group B,Q72388401,56.14500000000001
Q3296085,2011 Davis Cup Americas Zone,Q3296085,56.120000000000005
Q836762,2014 FIFA World Cup qualification – UEFA Group F,Q836762,56.10500000000001
Q4572298,1966 FIFA World Cup qualification – UEFA Group 4,Q4572298,56.015
Q111435465,2022 FIFA World Cup Group A,Q111435465,56.0
Q752357,UEFA Euro 2012 qualifying Group D,Q752357,55.894999999999996
Q2519131,2009 Davis Cup Europe/Africa Zone,Q2519131,55.650000000000006
Q111435479,2022 FIFA World Cup Group F,Q111435479,55.260000000000005
Q72388470,UEFA Euro 2020 Group F,Q72388470,55.125
Q10260337,2014 FIFA World Cup Group H,Q10260337,55.075
Q830242,2014 FIFA World Cup qualification – UEFA Group E,Q830242,54.965
Q1148769,UEFA Euro 2008 qualifying Group F,Q1148769,54.89500000000001
Q65119648,2019 Davis Cup Europe/Africa Zone Group I,Q65119648,54.890000000000015
Q72388457,UEFA Euro 2020 Group E,Q72388457,54.85999999999999
Q10260331,2014 FIFA World Cup Group C,Q10260331,54.77000000000001
Q3296109,2011 Davis Cup Asia/Oceania Zone,Q3296109,54.655
Q72388438,UEFA Euro 2020 Group D,Q72388438,54.379999999999995
