id,label,source,score
Q5840086,The Day of the Doctor,Q5840086,266.41
Q585593,Cartoon All-Stars to the Rescue,Q585593,183.155
Q114836201,The Power of the Doctor,Q114836201,172.475
Q1768713,The Five Doctors,Q1768713,168.40999999999997
Q1092278,Cinderella,Q1092278,160.04
Q336240,Doctor Who,Q336240,138.67000000000002
Q1630767,Mickey's House of Villains,Q1630767,130.84
Q4986244,Bugs Bunny's Looney Christmas Tales,Q4986244,113.71499999999999
Q21527454,All the Way,Q21527454,113.13
Q111426635,Werewolf by Night,Q111426635,103.49
Q7751721,The Missiles of October,Q7751721,100.115
Q470572,Jesus of Nazareth,Q470572,98.72500000000001
Q4986256,Bugs vs. Daffy: Battle of the Music Video Stars,Q4986256,98.66000000000001
Q1538082,The Star Wars Holiday Special,Q1538082,89.85
Q423722,Akuma-kun,Q423722,88.41
Q5208333,Daffy Duck and Porky Pig Meet the Groovie Goolies,Q5208333,84.82
Q1953440,The Muppets' Wizard of Oz,Q1953440,84.66000000000001
Q556119,L'Odissea,Q556119,83.555
Q655980,Game Change,Q655980,83.19500000000001
Q8859,The Revolution Will Not Be Televised,Q8859,83.035
Q7717444,The Bible,Q7717444,82.52
Q3279845,Teen Titans: Trouble in Tokyo,Q3279845,82.37
Q53110,High School Musical,Q53110,81.06
Q7720527,The Bugs Bunny Mystery Special,Q7720527,81.055
Q1393337,A Charlie Brown Christmas,Q1393337,80.745
Q624806,Elizabeth I,Q624806,80.73500000000001
Q583407,Duel,Q583407,79.275
Q726898,Rudolph the Red-Nosed Reindeer,Q726898,78.87
Q251801,Dr. Seuss' How the Grinch Stole Christmas!,Q251801,76.705
Q1869550,Scooby-Doo and the Cyber Chase,Q1869550,75.32000000000001
Q16161078,Mad Mad Mad Monsters,Q16161078,75.175
Q60499539,Brexit: The Uncivil War,Q60499539,74.06
Q18153618,The Roosevelts,Q18153618,72.845
Q97178104,"Happy Halloween, Scooby-Doo!",Q97178104,70.99499999999999
Q110207138,Harry Potter 20th Anniversary: Return to Hogwarts,Q110207138,70.905
Q51257047,Scoobynatural,Q51257047,70.625
Q1890400,Terry Pratchett's The Colour of Magic,Q1890400,70.615
Q671410,Carlos,Q671410,69.47500000000001
Q4986245,Bugs Bunny's Howl-oween Special,Q4986245,69.35000000000001
Q17278086,Descendants,Q17278086,69.25999999999999
Q919025,Persuasion,Q919025,68.36
Q1300140,Phineas and Ferb the Movie: Across the 2nd Dimension,Q1300140,67.62
Q198440,The Waters of Mars,Q198440,66.885
Q592768,Scooby-Doo and the Reluctant Werewolf,Q592768,66.515
Q901203,Magical Mystery Tour,Q901203,65.97500000000001
Q2659351,Scared Shrekless,Q2659351,65.735
Q1760695,No Direction Home,Q1760695,65.355
Q20751342,The Bomb,Q20751342,65.19500000000001
Q3417779,The Special Relationship,Q3417779,65.175
Q4749729,An Adventure in Space and Time,Q4749729,65.155
Q18204793,A Triumph of the Heart: The Ricky Bell Story,Q18204793,64.66
Q2504771,Scooby-Doo! Abracadabra-Doo,Q2504771,64.39
Q1753923,Scooby-Doo! and the Goblin King,Q1753923,64.255
Q19363666,Lego DC Comics: Batman Be-Leaguered,Q19363666,63.66499999999999
Q21014482,My Little Pony: Equestria Girls – Friendship Games,Q21014482,62.83
Q2607912,Scooby-Doo! and the Samurai Sword,Q2607912,62.224999999999994
Q17443037,Scooby-Doo! Frankencreepy,Q17443037,62.175000000000004
Q702717,The Three-Eyed One,Q702717,61.96000000000001
Q525963,Scooby-Doo! Legend of the Phantosaur,Q525963,61.805
Q770701,Man-Thing,Q770701,61.655
Q1961052,Scooby-Doo! Pirates Ahoy!,Q1961052,61.550000000000004
Q2636969,Scooby-Doo! Camp Scare,Q2636969,61.50500000000001
Q2304429,Temple Grandin,Q2304429,61.37
Q1254414,Dracula,Q1254414,61.35999999999999
Q471214,Rose Red,Q471214,61.00500000000001
Q2118347,"Chill Out, Scooby-Doo!",Q2118347,60.95500000000001
Q115285,The Return of the King,Q115285,60.260000000000005
Q32235,Stalin,Q32235,59.800000000000004
Q60741104,Invader Zim: Enter the Florpus!,Q60741104,59.39
Q15039861,The Normal Heart,Q15039861,59.14
Q16927906,Stan Lee's Mighty 7,Q16927906,59.095000000000006
Q1300221,Warm Springs,Q1300221,59.044999999999995
Q5247615,Death on the Rock,Q5247615,58.99000000000001
Q1601950,Helen of Troy,Q1601950,58.925000000000004
Q1287667,The Man Trap,Q1287667,58.905
Q3778705,The Gathering Storm,Q3778705,58.48
Q7572673,Spaced Out Bunny,Q7572673,58.125
Q106382169,Khraniteli,Q106382169,57.71000000000001
Q5354422,Eleanor and Franklin,Q5354422,57.53
Q616948,Mussolini and I,Q616948,57.19999999999999
Q28804247,Tangled: Before Ever After,Q28804247,56.805
Q2903935,The Lost Prince,Q2903935,56.754999999999995
Q697203,The Odyssey,Q697203,56.584999999999994
Q1045023,Carrie,Q1045023,56.504999999999995
Q1199736,The Trial of the Incredible Hulk,Q1199736,56.40500000000001
Q1217937,The Best Intentions,Q1217937,56.39
Q7730965,The Dreamer of Oz: The L. Frank Baum Story,Q7730965,56.245
Q1055809,Le avventure di Pinocchio,Q1055809,56.22
Q7353340,Robot Chicken DC Comics Special,Q7353340,56.129999999999995
Q13627818,Scooby-Doo! Haunted Holidays,Q13627818,56.0
Q7585884,Sri Lanka's Killing Fields,Q7585884,55.675000000000004
Q1768366,Recount,Q1768366,55.415
Q1215903,The Incredible Hulk Returns,Q1215903,55.32499999999999
Q24807114,DC Super Hero Girls: Super Hero High,Q24807114,55.285
Q5906846,Horton Hears a Who!,Q5906846,54.879999999999995
Q7729378,The Deal,Q7729378,54.85
Q26154237,Descendants 2,Q26154237,54.36000000000001
Q1762748,The Color of Friendship,Q1762748,54.095000000000006
Q2271049,Grey Gardens,Q2271049,53.93
Q248088,61*,Q248088,53.79
Q15885437,Two of Us,Q15885437,53.705
Q3941857,Rough Riders,Q3941857,53.504999999999995
Q22000793,Murder at the World Series,Q22000793,53.14
Q1771103,Alice,Q1771103,53.00999999999999
Q581733,The Life and Death of Peter Sellers,Q581733,52.915
Q6722801,Macbeth,Q6722801,52.900000000000006
Q950593,A Muppet Family Christmas,Q950593,52.53
Q924889,The Power of Nightmares,Q924889,52.365
Q18948,Wizards of Waverly Place: The Movie,Q18948,52.334999999999994
Q115821614,Barbie: Mermaid Power,Q115821614,51.965
Q2745805,Scooby-Doo! in Arabian Nights,Q2745805,51.89500000000001
Q12125732,Lightspeed,Q12125732,51.765
Q53113,High School Musical 2,Q53113,51.365
Q5354423,Eleanor and Franklin: The White House Years,Q5354423,51.165
Q55861675,Steven Universe: The Movie,Q55861675,50.870000000000005
Q18049213,Toy Story That Time Forgot,Q18049213,50.665
Q660237,Alice in Wonderland,Q660237,50.47
Q1536666,The Great Global Warming Swindle,Q1536666,50.275000000000006
Q392691,Nick Fury: Agent of S.H.I.E.L.D.,Q392691,50.209999999999994
Q500279,Pirates of Silicon Valley,Q500279,50.19499999999999
Q2194608,Pokémon: The Mastermind of Mirage Pokémon,Q2194608,49.985
Q751133,Dynasty: The Reunion,Q751133,49.975
Q1254404,Bram Stoker's Dracula,Q1254404,49.895
Q1388838,Iron Jawed Angels,Q1388838,49.599999999999994
Q2259813,Hotel Room,Q2259813,49.47
Q7752371,The Most Hated Family in America,Q7752371,49.46
Q3794237,Benito,Q3794237,49.285
Q5506238,Frosty the Snowman,Q5506238,48.94
Q1416981,Dark Side of the Moon,Q1416981,48.7
Q3421626,Imagine,Q3421626,48.669999999999995
Q18703128,Elf: Buddy's Musical Christmas,Q18703128,48.645
