id,label,source,score
Q128827,Vini Zabù,Q128827,89.625
Q195833,TotalEnergies,Q195833,69.065
Q74763,Human Powered Health,Q74763,54.59
Q721230,Bardiani–CSF–Faizanè,Q721230,51.98
Q913202,Bingoal Pauwels Sauces WB,Q913202,50.93
Q28719017,Uno-X Pro Cycling Team,Q28719017,45.645
Q841014,Lotto-Dstny,Q841014,40.795
Q400394,Team Novo Nordisk,Q400394,37.815000000000005
Q19726567,Israel-Premier Tech,Q19726567,35.550000000000004
Q47011191,Eolo–Kometa,Q47011191,34.175000000000004
Q796040,Alpecin–Deceuninck,Q796040,33.504999999999995
Q857251,Caja Rural–Seguros RGA,Q857251,31.87
Q1015171,Burgos BH,Q1015171,31.564999999999998
Q9048925,Euskaltel–Euskadi,Q9048925,31.095
Q721234,Arkéa–Samsic,Q721234,29.645
Q26512,Androni Giocattoli–Sidermec,Q26512,29.564999999999998
Q1128303,Delko Marseille Provence,Q1128303,28.450000000000003
Q2176791,Gazprom–RusVelo,Q2176791,25.105
Q135701,Flanders-Baloise,Q135701,24.115
Q60786812,Tudor Pro Cycling Team,Q60786812,23.18
Q41714902,B&B Hotels p/b KTM,Q41714902,21.485
Q3754393,Equipo Kern Pharma,Q3754393,21.105
Q109930040,Team Corratec,Q109930040,18.915000000000003
Q114792995,Q36.5 Pro Cycling Team,Q114792995,17.205000000000002
Q119148963,Lidl - Trek,Q119148963,0.39
